	Title	Address1	Latitude	Longitude
141	BÁN NHÀ Q3-HXT-KHU KD SẦM UẤT-4 TẦNG-GIÁ 7.5 TỶ	Quận 3, Hồ Chí Minh	10.7843695	106.6844089
142	NHÀ 2 MTKD SẦM UẤT NGÀY ĐÊM - 4 TẦNG - TRỊNH ĐÌNH TRỌNG - QUẬN 11	Quận 11	10.7629739	106.650084
143	GIÁ RẺ TÂN BÌNH GIÁP QUẬN 10 - CÁCH MẶT TIỀN 1 CĂN - 44M2 - GIÁ 3.X TỶ	Bành Văn Trân, Quận 10	10.7883479	106.6588837
144	HÀNG THƠM - HXH- KẾ BÊN UBND - DÂN TRÍ CAO - NGANG 4M VUÔNG VỨC- CHỈ 5,2 TỶ.	Hồng Bàng, Quận 11	10.7537762	106.6480201
145	CMT8 giao Bành Văn Trân – 44m2 – ngang gần 4m – giá 3.x tỷ.	đường Bành Văn Trân, Quận 10	10.7745965	106.6679542
146	LÔ ĐẤT VÀNG NGAY TRUNG TÂM TÂN BÌNH – HẺM NHỰA 8M - 56M2 - CHỈ 4.X TỶ	Hẻm Nhựa 8m, Quận Tân Bình	10.8014659	106.6525974
147	Biệt thự đơn lập rộng tới 300m2 đẳng cấp Singapore hiện đại	Hữu Nghị, Xã Phù Chẩn, Tp. Từ Sơn, Bắc Ninh,	21.0855597	105.9729255
148	Bán nhà hẻm 1 sẹc Đường số 9 Phường 9 Gò Vấp 45m2, 2 tầng chỉ 3.45 tỷ	Đường Số 9	16.7880854	107.1253986
149	BÁN NHÀ 1 TRỆT 1 LẦU GIÁ RẺ GẦN KCN VSIP 2 BÌNH DƯƠNG CHỈ 480TRIEU	Chợ Chánh Lưu	11.1450266	106.6691527
150	bán Nhà MT kinh doanh 3 Tầng, Đường B, P. Hiệp Bình Chánh, 100m² Giá 14 Tỷ	Đường B, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	10.8412188	106.7258618
151	biệt thự trung tâm hành chính Mê Linh giá 9ty3 cả nhà và đất 365m2	Mê Linh	21.1601408	105.7380511
152	Biệt thự siêu đẹp rộng tới 216m2 đẳng cấp, hiện đại theo tiêu chuẩn của Singapore	úp Từ Sơn	21.1188332	105.9597843
153	BÁN NHÀ MẶT TIỀN ĐIỆN BIÊN PHỦ, ĐAOKAO Q1,DT:7x20 (140m2) KC:3 tầng. HĐT 95tr GIÁ 66 tỷ TL	Điện Biên Phủ, Đaokao, Quận 1	10.7889925	106.6962119
154	BÁN NHÀ MẶT TIỀN, ĐAOKAO Q1,DT:7x20 (140m2) KC:3 tầng. HĐT 95tr GIÁ 62 tỷ TL	Mạc Đỉnh Chi, Đaokáo, Quận 1	10.7854945	106.6986609
155	Gấp Bán Nhà gò Vấp, Phường 05, Huỳnh Khương An, 5 Tầng, Sổ Vuông A4	Huỳnh Khương An, Phường 05, Quận Gò Vấp	10.8234812	106.6890354
156	Bán nhà 1 lầu 2pn 2wc 142m2 giá 540tr bên Tân Thông Hội Củ Chi	đường số 8, Tân Thông Hội, Củ Chi	10.9458255	106.5245528
157	Bán Nhà Trần Quang Diệu, Sát Quận Uỷ, Cạnh Công Viên, 8T Thang Máy, Oto KD, dt 50m2, 16 tỷ	ngõ phố Trần Quang Diệu, phường Ô Chợ Dừa, quận Đống Đa	21.015565	105.8244843
158	SIÊU PHẨM THÁI HÀ 7 TẦNG THANG MÁY KINH DOANH GARA Ô TÔ 7 CHỖ	ngõ thái hà, trung tâm đống đa	21.014938	105.8154333
159	NHÀ HIẾM, 4,5X10M(45M2)/3TẦNG = 3,5 TỶ. THỐNG NHẤT PHƯỜNG 15	Quận GòVấp Vấp HCM	10.8386779	106.6652904
160	Bán nhà 108m2 SHR thổ cư đường ô tô (P.Quang Vinh) chỉ 5,5 tỉ	đường ô tô, Phường Quang Vinh,arently missing city	10.9561302	106.8139787
161	Bán nhà cấp 4 tại Hóc Môn 80m2 430tr SHR sang tên liền	đường Trần Văn Mười, Hóc Môn	10.8496795	106.5879052
162	Bán nhà 126m2 an cựu city nội thất gỗ quý hiếm	na		
163	Bán Nhà An Dương-Tây Hồ-4Tầng 39M Mặt tiền 8,6M Hai Mặt Thoáng Ngõ Thông Tiện Kinh Doanh 3,9 Tỷ LH:0976131343	Ngõ An Dương, Tây Hồ	21.0557109	105.8409665
164	Bán nhà Tân Thới Nhất sát Tân Bình, CÁCH HẺM XE HƠI 2 CĂN_ 37m2, 2 tỷ6	Thành phố Hồ Chí Minh	10.8230989	106.6296638
165	Cần bán gấp căn nhà ngõ 167 Tây Sơn, lô góc đường ô tô chạy quanh 45m2 giá 8 tỷ	ngõ 167, phố Tây Sơn, phường Quang Trung, quận Đống Đa, Hà Nội	21.0099851	105.8264836
166	Bán nhà MTNB đường SỐ 24 LÊ VĂN QUỚI, DT: 4x12m, 1 lầu, giá: 3.25 tỷ TL Liên Hệ Ngay	Số 24 Lê Văn Quỗi, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	10.7740738	106.6203041
167	HOT HOT***QUẬN GÒ VẤP HẺM 10M - VỊ TRÍ NGON - Tô Ngọc Vân Phường 15 Quận Gò Vấp	Tô Ngọc Vân, Phường 15, Quận Gò Vấp	10.8584168	106.6724996
168	HOT HOT***QUẬN GÒ VẤP HẺM 10M - VỊ TRÍ NGON - Tô Ngọc Vân Phường 15 Quận Gò Vấp	Tô Ngọc Vân, Phường 15, Quận Gò Vấp	10.8584168	106.6724996
169	Bán nhà HXH 8M thông đường GÒ XOÀI, DT: 6x20m, 2 lầu, giá: 6.5 tỷ TL Liên Hệ Ngay	Hẻm xe hơi, Đường Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.783504	106.6036111
170	Bán nhà MTNB đường SỐ 20 GÒ XOÀI, DT: 4x15m, 1 lửng, giá: 4.7 tỷ TL Liên Hệ Ngay	Số 20 Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7774731	106.6027243
171	Bán nhà Trường Sa Quận 3 - 5 tầng - 18m2 - Giá 4.5 tỷ TL	Quận 3, Hồ Chí Minh	10.7843695	106.6844089
172	Bán nhà MTNB đường SỐ 8 LÊ VĂN QUỚI, DT: 4x18m, 1 lửng, giá: 5.8 tỷ TL Liên Hệ Ngay	đường Số 8 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân	10.7755629	106.6152904
173	Bán nhà MTNB đường SỐ 4 GÒ XOÀI, DT: 4x16m, 2 lầu, giá: 6.5 tỷ TL Liên Hệ Ngay	Số 4 Gò Xoài, Quận Bình Tân	10.7870962	106.6049086
174	Bán nhà MTNB đường SỐ 8 LÊ VĂN QUỚI, DT: 4.35x17m, giá: 6 tỷ TL Liên Hệ Ngay	đường Số 8 Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7755629	106.6152904
175	Bán nhà 4 tầng 48m2 hướng ĐB vị trí đẹp đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8711952	106.6411591
176	Bán nhà HXH thông đường LÊ VĂN QUỚI, DT: 4x20m, 1 lửng, giá: 5.3 tỷ TL Liên Hệ Ngay	đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7759904	106.6134613
177	Bán nhà 2MT HXH đường AO ĐÔI, DT: 4x15.5m, 1 lầu, giá: 3.8 tỷ TL Liên Hệ Ngay	Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.7639086	106.6143944
178	Bán nhà hẻm thông đường GÒ XOÀI, DT: 4x9.5m, 1 lầu, giá: 3.4 tỷ TL Liên Hệ Ngay	Hẻm Gò Xoài, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.783504	106.6036111
179	PHẠM VĂN “CHILL” - XEM NHÀ LÀ CHILL TẦM 3.5 TỶ MÀ 3 PHÒNG NGỦ LÀ CỰC KÌ HIẾM.	Phạm văn chiêu	10.8501221	106.6524088
180	3.4 Tỷ Diện Tích 52m2 3 Tầng Kiệt 572 Ông Ích Khiêm Hải Châu Đà Nẵng.	Ông Ích Khiêm, Hải Châu, Đà Nẵng	16.071702	108.2131407
181	Bán nhà Nguyễn Sơn, kinh doanh, ô tô đỗ 65m2 x 3 tầng, giá 11 tỷ.	ngõ 158 Nguyễn Sơn	21.046296	105.8790111
182	Bán nhà 1 lầu hẻm 4m gần MT đường Dương Bá Trạc Phường 2 Quận 8	Đường Dương Bá Trạc, Phường 2, Quận 8	10.745111	106.6891867
183	Bán nhà 3 tầng DUY NHẤT mặt đường Minh Khai, Hồng Bàng, Hải Phòng 81m2 vị trí đẹp	Minh Khai, Hồng Bàng, Hải Phòng	20.8636233	106.681451
184	3 Tỷ Sát Vườn Lài – Tân Phú – 48m2 – 4 x 12	Vườn Lài P Tân Thành Quận Tân Phú TPHCM	10.7880327	106.6313867
185	Nhà mặt tiền Đường số 9 Phường 9 Gò Vấp, 89m2, 2 tầng chỉ 13.5 tỷ	Đường Số 9	16.7880854	107.1253986
186	Bán nhà đẹp Chùa Bộc, Đống Đa - Kinh doanh hái ra tiền - Dt 23m2x3T, MT 4m.	đống đa hà nội	21.0180725	105.8299495
187	Bán tòa nhà Q5	60/3 Nguyễn Trãi, P.3, Q.5,TP.HCM.	10.7583378	106.6800494
188	GIẢM 500TR,BÁN CĂN GÓC GẦN ĐƯỜNG THUẬN AN HÒA 50M,TP THUẬN AN	đường Thuận An Hòa, Phường An Phú, TP Thuận An, Bình Dương	10.9577074	106.7258271
189	nhà đẹp lô góc, Cổ Linh-Thạch Bàn, 48m x 6tầng, gara, kinh doanh, ôtô dừng đỗ	Cổ Linh-Thạch Bàn	21.0217542	105.9087059
190	BÁN NHÀ SIÊU ĐẸP 33M2 5 TẦNG PHỐ THÁI THỊNH GIÁ CHỈ TỪ 3 TỶ	Phố Thái Thịnh	21.0104261	105.8184682
191	Bán nhà hẻm, 50m mặt tiền đường QL 1k cầu vượt Linh Xuân Thủ Đức, 58 m2, BTCT,3 tầng, chỉ nhỉnh 3 tỷ	Phạm Văn Đồng, Gò Vấp TPHCM	10.8193004	106.6901891
192	NHÀ C4 LÊ VĂN THÔNG THÔNG ĐƯỜNG TÂY HỘI 50,6M2	562/11/1, lê văn thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh	10.8518294	106.6561981
193	Bán nhà phố gần Chợ Tân Định	đường Bà Lê Chân, Phường Tân Định, Quận 1	10.7906478	106.6895173
194	Bán nhà mới 2 lầu gần MT đường Hưng Phú P.9 Quận 8 - LH: 0933862860 Sương	Hưng Phú, Phường 9, Quận 8	10.7466371	106.670767
195	Bán nhà Ngọc Thụy 70m2 x5 tầng, thang máy, ô tô vào nhà, giá sốc 8,6 tỷ	Ngọc Thụy, Quận Long Biên	21.0588582	105.8583873
196	Hot hot hot kẹt tiền ngân hàng, Bán nhanh nhà 2 mặt tiền đường Trần Não	đường Trần Não	10.7876914	106.7298625
197	Hot hot hot kẹt tiền ngân hàng, Bán nhanh nhà 2 mặt tiền đường Trần Não	đường Trần Não	10.7876914	106.7298625
198	NHÀ HXH MỚI TINH TÂY THẠNH, TÂN PHÚ - 80M2 NỞ HẬU, 4 LẦU Ở NGAY, GIÁ RẺ - CHỈ 5.x TỶ TL	Tây thạnh	10.8122907	106.6261831
199	Cần tiền bán gấp căn hộ dịch vụ full nội thất hợp đồng thuê 120tr/tháng	not available		
200	Hot hot hot cần tiền trả nợ ngân hàng bán gấp tòa nhà căn hộ dịch vụ thu nhập 120tr/tháng			
201	Bán Nhà phố Trần Phú-DT 30m2, MT6m Giá nhỉnh 4 Tỷ	Trần Phú		
202	Nhà mặt tiền khu dân cư LOVERA Part Khang Điền đường 14	đường 14, Khang Điền, xã Phong Phú, Bình Chánh	10.745434	106.6165485
203	BÁN GẤP NHÀ NGAY GẦN CÂY XĂNG 75, THỔ CƯ 100%,GIÁ SIÊU RẺ CHỈ 1,03TỶ	Biên Hòa	10.9574128	106.8426871
204	bán căn nhà đường Lê Đức Linh xã Phước Vĩnh An, Huyện Củ Chi. SHR 195,6m , Giá 465 triệu.	đường Lê Đức Linh, xã Phước Vĩnh An, huyện Củ Chi	10.9688635	106.5220275
205	Hot hot hot cần tiền bán gấp nhà mặt tiền đường Nguyễn Đình Chiểu	đường Nguyễn Đình Chiểu	10.7791232	106.6906953
206	nhà đẹp Hồng Tiến, 50m x 6 tầng, gara, thang máy, full nội thất	Hồng Tiến	21.4622772	105.8818766
207	BÁN NHÀ HXH TÂN HƯƠNG, TÂN PHÚ - 60M2, 3 TẦNG, GẦN MẶT TIỀN - SỔ A4, CHỈ NHỈNH 4 TỶ	Tân hương	10.4862586	106.3640398
208	BÁN NHÀ CỐNG LỞ TÂN BÌNH 4x17 70m2 GIÁ CHỈ 9 TỎI TẶNG FULL NỘI THẤT	Tân Bình	10.8014659	106.6525974
209	BÁN GẤP NHÀ HXH THÍCH QUẢNG ĐỨC, NGANG 4,4 X 9,5 M, GIÁ CHỐT 3,8 TỶ	, TP. HCM	10.8230989	106.6296638
210	BÁN NHÀ VĂN QUÁN, DOANH THU 4TỶ8/NĂM 2 MẶT TIỀN 17 TỶ 1	Chiến Thắng, Văn Quán	20.9791537	105.7962032
211	Bán nhà Văn Quán, lô góc, kinh doanh, Ô tô 5 tầng mặt tiền 6,5m 5 tỷ 1.	Dương Lâm, Văn Quán	20.975712	105.7876656
212	Nhà phố hiện đại giá chưa đến 4 tỷ tại Centa Vsip, số lượng có hạn	14.5		
213	VÕ CHÍ CÔNG ( TÂY HỒ ) - CẦU GIẤY - 5.6 TỶ - 43M2 - 5 TẦNG KIÊN CỐ - NỘI THẤT SANG XỊN - SỔ ĐỎ HOA KHÔI - CHỦ CỰC THIỆN CHÍ	Ngõ nông rộng đẹp, gần Tậy Hỏ,naissance	21.0811211	105.8180306
214	NGUYỄN LƯƠNG BẰNG ( NAM ĐỒNG ) - ĐỐNG ĐA - 4.9 TỶ - 34M2 - LÕI ĐỐNG ĐA - NHÀ ĐẸP - NỞ HẬU - CỰC GẦN PHỐ - TIỆN ÍCH BẠT NGÀN - Ở CỰC SƯỚNG	Phố Nam Đồng	21.0133627	105.8331388
215	GIẢM 300TR,BÁN NHÀ MT ĐƯỜNG BÌNH CHUẨN 07,THUẬN AN	đường Bình Chuẩn 07, Phường Bình Chuẩn, Thành phố Thuận An, Tỉnh Bình Dương	10.9891066	106.7023906
216	THỤY PHƯƠNG - BẮC TỪ LIÊM - 3.8 TỶ - 30M2 - NHÀ ĐẸP BẮC TỪ LIÊM - Ô TÔ ĐỖ CỬA - NỘI THẤT ĐẲNG CẤP - SỔ ĐỎ NỞ HẬU ĐẸP.	đường Bắc Từ Liêm	21.0730201	105.7703287
217	1,2,3,4,5 KHU GIÃN DÂN VÂN CANH - HOÀI ĐỨC - 4.3 TỶ - 35M2 - SƠRI NHÀ MỚI, PHÂN LÔ Ô TÔ VÀO NHÀ, 500M RA PHỐ TRỊNH VĂN BÔ.	Vân Canh	13.674033	108.9502232
218	Bán 5 phòng trọ thổ cư 96m2 đường ô tô (X.Thạnh Phú) chỉ 1,680 tỉ	đường ô tô, Xã Thạnh Phú	11.0159709	106.8355372
219	5 NHÀ E,F,G,H,D AN TRAI ( VÂN CANH ) - HOÀI ĐỨC - 2,9 TỶ --> 3,2 TỶ - 31M2 -->40M2 - NHÀ MỚI THOÁNG ĐẸP, NGÕ NÔNG RỘNG, ĐÓN ĐẦU TƯƠNG LAI.	Đường An Trai, Nam Từ Liêm	21.0034608	105.7703287
220	XUÂN ĐỈNH - BẮC TỪ LIÊM - 4.8 TỶ - 61M2 - GIÁ HỢP LÝ - ĐẤT SIÊU RỘNG - XÂY CCMN 7 TẦNG THANG MÁY HÁI RA TIỀN - SỔ VUÔNG ĐÉT	số 4, phố Xuân Đ Dynh, phường Hiệp Hồ, quận Bắc Từ Liêm	21.0730201	105.7703287
221	XUÂN ĐỈNH - BẮC TỪ LIÊM - 4.8 TỶ - 61M2 - GIÁ HỢP LÝ - ĐẤT SIÊU RỘNG - XÂY CCMN 7 TẦNG THANG MÁY HÁI RA TIỀN - SỔ VUÔNG ĐÉT	Xuân Định, Bắc Từ Liêm	21.0739704	105.790872
222	PHƯƠNG MAI - ĐỐNG ĐA - 4.15 TỶ - 33M2 - PHÂN LÔ, BA GÁC ĐỖ CỬA, 2 MẶT NGÕ, 40M RA MẶT PHỐ.	Đstång Đạ, Phường Phương Mai	21.0012748	105.8393044
223	PHÚ MINH ( MINH KHAI ) - BẮC TỪ LIÊM - 3.4 TỶ - 37M2 - 20M RA Ô TÔ TRÁNH, KHU VỰC PHÁT TRIỂN.	Bắc Từ Lĩnh		
224	YÊN HOA ( YÊN PHỤ ) - TÂY HỒ - 3.15 TỶ - 23M2 - 10M RA MẶT PHỐ Ô TÔ TRÁNH - KHU VỰC HIẾM NHÀ BÁN - HỒ TÂY LỘNG GIÓ	Khu vực Yên Phủ, Tây Hồ	21.0534309	105.8393044
225	CỰC HIẾM GIÁ TỐT_Oto đỗ cửa, KD tốt, nhà mới 36m2x4T phố Tam Khương, gần ĐH Y chỉ 6,4 tỷ	phố Tam Khương	21.0044389	105.8279488
226	Bán nhà mới 1 lầu gần mặt tiền HXH đường Âu Dương Lân P.3 Quận 8	đường Âu Dương Lân, Phường 3, Quận 8	10.7441825	106.6839545
227	Nhà 2 Mặt Tiền Kinh Doanh Mới, Phú Nhuận, Nguyễn Trường Tộ, Ngang 4 x 10, Hẽm 4m, 4 Tầng, 8.x Ty	Nguyễn Trường Tộ, Phường 17, Quận Bình Thạnh	10.7935896	106.6831592
228	Bán nhà phố Thái Hà, Đống Đa, gần ô tô, nhà đẹp ở ngay 4 tầng 39 m2 giá 7 tỷ	Thái Hà	21.0129882	105.820014
229	NHÀ Ở SẴN, Ô TÔ VÀO TẬN CỬA, NGÕ NÔNG, GẦN HỒ TÂY – XUÂN LA, TÂY HỒ	ngõ nông, Xuân La, Quận Tây Hồ	21.0596756	105.8040796
230	GÀ ĐẺ TRỨNG VÀNG - DÒNG TIỀN 350TRIỆU/NĂM - 7 PHÒNG CHO THUÊ FULL ĐỒ SANG SỊN- KIM GIANG - HOÀNG MAI - 4.95 TỶ - 42M2	Khu vực trung tâm quận giáp danh Thanh Xuân - Hoàng Mai	20.9836984	105.8636257
231	NHÀ MỚI CHỈ VIỆC XÁCH VALI VÀO Ở KHÔNG CẦN SUY NGHĨ NHIỀU- PHAN HUY ÍCH PHƯỜNG 14 GÒ VẤP	Phan Huy ích, Phường 14, quận Gò Vấp	10.838523	106.6368009
232	NHĨNH 3TỶ = 4x10m/2Tầng ĐÚC - LÊ VĂN THỌ, ĐI BỘ RA CV LÀNG HOA	Quận Gò Vấp HCM	10.8386779	106.6652904
233	BÁN NHÀ 2 MẶT TIỀN ĐƯỜNG VÕ TRƯỜNG TOẢN 100m2	Võ trường toản		
234	Hot hot hot đáo hạn ngân hàng cần tiền bán gấp nhà mặt tiền đường Quận 1	Phùng Khắc Khoan, Quận 1	10.7855872	106.6968364
235	Gần 100m2 ngang gần 6m hẻm ô tô Âu Cơ Phường 10, Tân Bình 5.6 tỷ cực gấp bán 0977943598	đườn Âu Cơ, Phường 10, Quận Tân Bình	10.780409	106.6440124
236	BÁN NHÀ 63M2 ĐƯỜNG TRƯƠNG VĂN THÀNH, HIỆP PHÚ. CHỈ VỚI 2T8	trương văn thành, hiệp phú, tp hồ chí minh	10.8395354	106.7957809
237	Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6	Quang Trung, Quận Hà Đông	20.9551593	105.755404
238	Bán nhà siêu đẹp Quang Trung,ô tô tránh, mt 5,8m, 5 tầng chỉ 5 tỷ 6	Quang Trung		
239	Bán nhà mặt phố Sơn Tây, Ba Đình 57m, 5 tầng, mt 5.5m. Giá: 32 tỷ	Hà Nội	21.0277644	105.8341598
240	Cần tiền bán gấp nhà 2 mặt tiền đường Quận 1	2 mặt tiền đường, Quận 1	10.7756587	106.7004238
241	Bán nhà phố Lê Trọng Tấn, Thanh Xuân 65m, 5 tầng, mt 5m. Giá: 12 tỷ	Hà Nội	21.0277644	105.8341598
242	Bán nhà Võ Chí Công, Tây Hồ, ngõ ô tô gần phố chính. 0569766799	Võ Chí Công, Tây Hồ	21.0737419	105.8105351
243	GẤP BÁN CHIA TÀI SẢN - MẶT TIỀN CMT8 - 44M2 – 9.xíu TỶ.	CMT8		
244	VIP TÂN BÌNH GIÁ Q12 - 1 CĂN RA ĐƯỜNG LỚN 10M - 1 ĐỜI CHỦ 20 NĂM.	đường Lớn 10m, Quận Tân Bình	10.8014659	106.6525974
245	VIP TÂN BÌNH GIÁ Q12 - 1 CĂN RA ĐƯỜNG LỚN 10M - 1 ĐỜI CHỦ 20 NĂM.	đường Tân Bình	10.8019643	106.6479432
246	Bán Nhà Kiệt 448 Trưng Nữ Vương Hải Châu Giá 2.48 Tỷ.	kiệt 448 trưng nữ vương	16.0534021	108.2139122
247	Biệt thự đẳng cấp Singapore 135m2 tại Centa Vsip	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh	21.0746682	105.972411
248	Bán nhà phố Phương Mai, Đống Đa 4 tầng 7 ngủ 48m2 giá 5 tỷ	Phương Mai	21.0012748	105.8393044
249	Bán nhanh căn 22m2x5 Tầng Nguyễn Lương Bằng, Đống Đa MT 3.9m nhà đẹp ở sướng chỉ 2,9 Tỷ.	đống đa hà nội	21.0180725	105.8299495
250	Bán nhà Q.12 CVPM Quang Trung, SHR, hẻm 4m, 2 tỷ 3 TL	Thành phố Hồ Chí Minh	10.8230989	106.6296638
251	BÁN NHÀ ĐƯỜNG NGUYỄN VĂN ĐẬU – F11 – BÌNH THẠNH – GIÁ CHỈ 4.X TỶ	ĐƯỜNG NGUYỄN VĂN ĐẬU – F11 – BÌNH THẠNH – GIÁ CHỈ 4.X TỶ	10.8104676	106.6900723
252	BÁN NHÀ Q10 5 TẦNG BTCT-HXT-ĐANG CHO THUÊ 22TR/THÁNG-GIÁ 18 TỶ TL	Quận 10, Hồ Chí Minh	10.7745965	106.6679542
253	BÁN GẤP!!LÃNH BINH THĂNG, P13, Q11 40M2 2 TẦNG (3X13.6) 5.1TỶ, 0354095924.	LÃNH BINH THĂNG, PHƯỜNG 13, QUẬN 11	10.7624831	106.6539108
254	Nhà 1 xẹt 3 tầng giá rẻ, hẻm xe tải, đường số 10, Bình Hưng Hòa, Bình Tân	đường số 10, Phường Bình Hưng Hòa, Quận Bình Tân	10.798204	106.6010128
255	MT ĐƯỜNG 12M - MaUA ĐẤT TẶNG NHÀ 4 TẦNG - CHỈ 20TR/M2 - 432M2 - NHỈNH 11 TỶ	Quốc lộ 22, Nguyễn Văn Bứa, Tân Thới Nhì, Hóc Môn	10.8840258	106.5870738
256	GÒ VẤP, NHÀ 1 TRỆT 1 LẦU, THỐNG NHẤT, DT 4 x 13.8m 53m2, CHỈ 3.75 TỶ	Thống Nhất, phường 10, quận Gò Vấp, tp.HCM	10.8349895	106.6645478
257	NHÀ ĐẸP RẺ TRUNG TÂM GÒ VẤP TRỆT LẦU 3 PN HẺM XE HƠI THÔNG- PHAN HUY ÍCH PHƯỜNG 12 QUẬN GÒ VẤP	Phan Huy Ích, Phường 12, Quận Gò Vấp	10.8375481	106.6363499
258	DV XA LA HÀ ĐÔNG - 7 TẦNG THANG MÁY- NHÀ MỚI FULL NỘI THẤT - Ở HAY KINH DOANH QUÁ TÔT	XA LA PHÚC LA	20.9619014	105.7920253
259	Nhà đẹp Hồng Tiến-Bồ Đề, 75m x 5 tầng, thang máy, gara, kinh doanh	Hồng Tiến, Bồ Đề	21.039005	105.8756334
260	Biệt Thự Vip, Ngõ Núi Trúc, Ba Đình, 80m x 5T, Mt 6m, Giá 22 tỷ. LH 0974014486	Núi Trúc, Ba Đình	21.0300655	105.8226591
261	Biệt thự 162m2 siêu rộng, sân vườn thoáng tại Centa Vsip	KĐT centa Vsip, Phù Chẩn, tp Từ Sơn, Bắc Ninh	21.0746682	105.972411
262	BÁN NHÀ HOT PHAN HUY ÍCH GÒ VẤP, 2 TẦNG - GIÁ CHỈ 3.x TỶ	Phan Huy Ích, Gò Vấp	10.8358359	106.6355599
263	MTKD HỒ THỊ KỶ Q10 – 3 TẦNG – HOÀN CÔNG ĐỦ - NỞ HẬU - CHỈ 4.75 T.Ỷ TL	Quận 10, Hồ Chí Minh	10.7745965	106.6679542
264	CHỈ 2 TỶ CÓ HỘ KHẨU Q.6 , NHÀ 3 TẦNG HẺM XE HƠI	Bà hom, Phường 13, Quận 6	10.7550627	106.6290898
265	NHÀ ĐẸP TÂN HOÀ ĐÔNG Q.6 , QUÁ RẺ 2,55 Tỷ	Tân Hoà Đông, Quận 6	10.759585	106.6284508
266	TÂN BÌNH GIÁP BẮC HẢI QUẬN 10 – 54M2 – NGAN 4M GIÁ 4.X TỶ.	Tân Bình Giáp Bắc, Quận 10	10.8014659	106.6525974
267	Bán nhà nguyên căn Hải Châu, Đà Nẵng giá rẻ 1.4 tỷ	K408/x Hoàng Diệu	10.7631332	106.7034752
268	Nhà mặt tiền kinh doanh 4 tầng, Tân Kỳ Tân Quý, chỉ 4.7 tỷ	Tân Kỳ Tân Quý, P. Tân Quý, Tân Phú	10.7995292	106.6195013
269	GIÁ CHÀO MỚI 6 TỶ KHU VIP LINH TRUNG - MTKD 10M VỈA HÈ- VÕ VĂN NGÂN- XA LỘ HÀ NỘI- 80M2 - 2 TẦNG- 6 TỶ- LH 0905238089	Xa Lo Hà Nội	10.8293067	106.7622483
270	BÁN NHÀ NGÕ 146 ĐƯỜNG 19/5, ĐẸP MIÊN MAN, VỀ Ở NGAY.	Hà Đông Hà Nội	20.955835	105.7563658
271	Bán nhà đẹp 1 trệt 2 lầu, sổ hồng riêng, ngay trung tâm phường Tân Phước Khánh, Tân Uyên	đường Tân Phước Khánh 32, Phường Tân Phước Khánh, Tân Uyên, Bình Dương	11.0028099	106.7385562
272	"???? Bán Nhà Phố khu ""Compound"" Hiện Đại nằm ngay mặt tiền đường Tân Phước Khánh 32 , TP.Tân Uyên, Bình Dương"	đường Tân Phước Khánh 32, TP.Tân Uyên, Bình Dương	11.0028099	106.7385562
273	Nhà Bình Thạnh, Lê Quang Định, Hẽm 4m, Ngang 4 x 13, 2 Tầng BTCT, Sát Mặt Tiền, Chỉ 7 Tỷ	Lê Quang Định, Phường 5, Quận Bình Thạnh	10.8134766	106.6898328
274	HOT! MẶT TIỀN CỰC HIẾM – TRUNG TÂM TÂN PHÚ – CHỈ 3.XÍU TỶ.	Trung Tâm Tân Phú	10.7900517	106.6281901
275	HOT! MẶT TIỀN CỰC HIẾM – TRUNG TÂM TÂN PHÚ – CHỈ 3.XÍU TỶ.	Trung Tâm Tân Phú	10.7900517	106.6281901
276	Bán siêu phẩm 4 tầng siêu đẹp DUY NHẤT 68m2 hướng ĐN Trại Chuối, Hồng Bàng, Hải Phòng	Trại Chuối, Hồng Bàng, Hải Phòng	20.8568681	106.6622899
277	Hiếm! Mặt tiền Lê Trọng Tấn – 32m2 – 4 tầng – giá 3.xíu tỷ.	đường Lê Trọng Tấn, Quận Tân Phú	10.8079431	106.6201184
278	Nhà đẹp khu 4 xã giảm giá, hẻm xe hơi, đường Trương Phước Phan, Bình Trị Đông, Bình Tân	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân	10.7667203	106.6133357
279	TÂN BÌNH GIÁP QUẬN 10 – 54M2 – NGAN 4M GIÁ 4.X TỶ.	Tân Bình, Quận 10	10.8014659	106.6525974
