Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2	lat1	lon1	lat2	lon2
Chỉ 2,4 tỷ sở hữu ngay căn nhà 2 tầng đường thông Võ Văn Kiệt - Bình Tân.	5.05					"Chỉ 2,4 tỷ sở hữu ngay căn nhà 2 tầng đường thông Võ Văn Kiệt - Bình Tân.
ĐƯỜNG 4M THÔNG - SÁT MẶT TIỀN VÕ VĂN KIỆT - GIÁP QUẬN 6.
Vị trí: Võ Văn Kiệt, An Lạc, Bình Tân, giá 70tr/m2
Đường trước nhà 4m cực thoáng, khu cao tầng, sạch sẽ.
Diện tích 33m2, kết cấu tầng 1 trệt 1 lầu sân thượng.
Sổ hồng riêng, công chứng mua bán ngay.
Cực tiện di chuyển khu nội ô thành phố, vào các quận 6, quận 8, quận 5, quận 1, quận 2,...
Liên hệ ngay 0948362610"	False	False	True	Võ Văn Kiệt, An Lạc, Bình Tân	Võ Văn Kiệt, An Lạc, Bình Tân	Võ Văn Kiệt, An Lạc, Bình Tân	10.723416	106.6135035	10.723416	106.6135035
Bán nhanh 43m2 Tây Sơn, Đống Đa mặt tiền 5m nhà đẹp ở sướng 4.x tỷ.	7.68	43.0	2.0	2.0	Hà Nội	"Bán nhanh 43m2 Tây Sơn, Đống Đa mặt tiền 5m nhà đẹp ở sướng 4.x tỷ.

+ Vị trí: Trung tâm quận Đống Đa cách Ngã Tư Sở vài phút thông với nhiều tuyến đường tuyến phố chính: Cầu Vượt Ngã Tư Sở, Tây Sơn, Láng, Trường Chinh.
+ Xung quanh bán kính 1km: Có nhiều trường học các cấp, gần những trường Đại Học, Bệnh Viện lớn.

+ Nhà được chủ thiết kế 3 tầng: 2PN và wc khép kín đầy đủ công năng và tiện ích.
+ Mỗi tầng 1 phòng mang lại không gian sống rộng rãi thoáng mát.

+ Sổ đỏ chính chủ sẵn sàng giao dịch
+ Dân trí cao, hàng xóm thân thiện.
LH ngay/zalo: 0373022620 ( Văn Anh ) chuyên hỗ trợ làm giấy tờ và vay vốn ngân hàng đến 70% giá trị tài sản."	False	False	True	Tây Sơn, Đống Đa, Quận Đống Đa	Hà Nội	Tây Sơn, Đống Đa, Quận Đống Đa	21.0277644	105.8341598	21.0082189	105.8237382
Nhà riêng 2 tầng sổ hồng 27m2 hẻm xe hơi trung tâm Q7	4.0	27.0	2.0	3.0	Hẻm 502 Huỳnh Tấn Phát	"- Diện tích : 3m3 x 9m x 2 tầng.DTS:27m2
- Giá:3ty590 còn thương lượng
Mô tả
- Hướng Bắc
- Xe hơi đỗ cửa, Nhà Lô góc 2 mặt tiền rất thoáng .Cách hẻm xe tải 40m2
- Kết cấu : Trệt + lầu : Phòng khách. Phòng bếp.2PN+3WC.
- Tặng Full nội thất cao cấp như hình.Khu dân cư hiện hữu,đầy đủ mọi tiện ích,Gần Chợ Lý Phục Man,Siêu thị Go,Bệnh viện Q7,Khu chiết xuất Tân Thuận,Khu dân cư Nam Long,Cầu Phú Mỹ...
- Vị trí trung tâm thuận tiện đi lại liền kề Nguyễn Văn Linh,Nguyễn Thị Thập...
- Sổ Hồng riêng hoàn công đúng hiện trạng.Công chứng sang tên ngay"	False	False	True	Lý Phục Man, Quận 7	Hẻm 502 Huỳnh Tấn Phát	Lý Phục Man, Quận 7	10.7417082	106.7278517	10.7430488	106.7256058
Ra Hàng Giá Dẻ Nhà Mới Xây Tỉnh Lộ 10 Đã Có Sổ 4,6x15 dân cư hiện hữu	3590000000.0	70.0				"Nhà thật giá thật thiện chí em dẫn đi xem nhà còn không tin xin đừng hỏi. Cảm ơn!
-Giá 700 triệu
- DT: 70m2

- Kết cấu gồm: sân trước, 1 phòng khách rộng rãi, 3 phòng ngủ, 1 phòng thờ, 3 toilet, 1 nhà ăn + bếp, ban công thoáng mát, sân sau.
-Nhà xây dựng kiên cố, đúc chắc chắn, thiết kế hiện đại, phong cách sang trọng, nội thất cao cấp!

-Nhà nằm gần Ủy ban xã Lê Minh Xuân nhiều kcn với chợ Bà Lát, gần trường học, bệnh viện, bách hóa xanh, công nhân ở cũng đông đúc cũng tiện cho việc anh chị ở hoặc cho thuê mua bán kinh doanh
-Đường vào nhà 5m đã đổ bê tông sạch

-Anh chị để lại số điện thoại em gửi thông tin định vị cho mình hoặc liên hệ em Ngọc My 0372870144"	False	True	True	Tỉnh lộ 10	Tỉnh lộ 10	Tỉnh lộ 10	10.7787764	106.5356713	10.7787764	106.5356713
BÁN MẶT TIỀN LÔ GÓC _ 80M2_CHỈ 9 TỶ THƯƠNG LƯỢNG CHÍNH CHỦ	12300000000.0	80.0	4.0	4.0		"MẶT TIỀN LÔ GÓC TÂN PHÚ 15M CÓ VỈA HÈ,VỪA Ở VỪA KINH DOANH SẦM UẤT - CHO THUÊ 17 TRIỆU

+ Kết cấu: 1 trệt 2 lầu gồm 4PN, 4WC. Mặt bằng tầng trệt đang cho thuê kinh doanh cafe 17 triệu/tháng.
+ Mặt tiền nhựa 15M vỉa hè 2M mỗi bên.
+ Sổ hồng chính chủ .
+ Pháp lí chuẩn, công chứng ngay
+Cam kết thông tin thật 100%"	True	True	True	Mặt Tiền Lô Góc, Tân Phú	Mặt Tiền Lô Góc, Tân Phú	Mặt Tiền Lô Góc, Tân Phú	10.7900517	106.6281901	10.7900517	106.6281901
Bán nhà đẹp thiết kế nội thất xịn gần Big C Tân Hiệp	9000000000.0	60.0	4.0	3.0		"Bán nhà đẹp thiết kế nội thất xịn gần Big C Tân Hiệp
- Vị trí: Sát phòng cháy chữa cháy, P. Tân Hiệp, Biên Hòa, Đồng Nai
- Diện tích: 60m2. (5x12m).
- Hiện trạng: Nhà 1 trệt 3 lầu, 4PN, 3WC hẻm 6m, thiết kế sang trọng
- Tiện ích: Gần siêu thị BigC Tân Hiệp, bênh viện 7B, trường học, chợ....
- Pháp lý: Sổ hồng riêng, full thổ cư. Nhà hoàn công.
- Giá bán: 4.1 tỷ ( bao thuế phí)
Liên hệ: 0934088007"	False	False	True	phường Tân Hiệp, Biên Hòa, Đồng Nai	phường Tân Hiệp, Biên Hòa, Đồng Nai	phường Tân Hiệp, Biên Hòa, Đồng Nai	10.9623154	106.8679899	10.9623154	106.8679899
Bán nhà 2 tầng hơn 300m2 mặt tiền 10m mặt đường Chợ Con, Lê Chân, Hải Phòng	4.1	301.0	2.0	2.0	Chợ Con, Trại Cau, Lê Chân, Hải Phòng	"???? BÁN NHÀ MẶT ĐƯỜNG CHỢ CON, LÊ CHÂN, HẢI PHÒNG ????
???? Sản phẩm cực hiếm - Hãy nhanh tay sở hữu!
???? Liên hệ: Mrs. Tâm: 0796-336-866
???? Giá chỉ 23,7 tỷ ( ra lộc)
???? Đây là một cơ hội hiếm có để sở hữu một lô đất rộng rãi ngay giữa trung tâm chợ dành cho những đại gia muốn tìm kiếm một không gian đáng mơ ước với mức giá hợp lý! Đất này rất phù hợp để xây dựng nhà hàng, khách sạn, siêu thị và nhiều dự án kinh doanh khác.
✅ Mặt tiền rộng hơn 10m, thuận lợi cho việc kinh doanh và quảng bá thương hiệu.
✅ Diện tích lô đất là 301m², đủ rộng để thực hiện mọi ý tưởng xây dựng của bạn.
✅ Hướng Đông Tứ Trạch, mang lại sự thông thoáng và tài lộc cho gia chủ.
???? Đừng bỏ lỡ cơ hội sở hữu lô đất hiếm hoi này! Hãy liên hệ ngay với Mrs. Tâm qua số điện thoại 0796-336-866 để biết thêm thông tin chi tiết. Công ty Bán Nhà Hải Phòng chuyên tư vấn và giao dịch các sản phẩm đẹp và chất lượng, cam kết đảm bảo UY TÍN hàng đầu."	False	False	True	đường Chợ Con, Lê Chân, Hải Phòng	Chợ Con, Trại Cau, Lê Chân, Hải Phòng	đường Chợ Con, Lê Chân, Hải Phòng	20.8500263	106.6834047	20.8499954	106.6831127
BÁN GẤP! HÒA HẢO, P7, Q11, 40M2, 2 TẦNG MỚI Ở NGAY, CHỈ 5.1 TỶ, 0354095924.	23.7	40.0			HÒA HẢO, PHƯỜNG 7, QUẬN 11	"Chủ nhà cần bán gấp cho ai thiện chí mua
LH: 0354095924

-Vị trí đẹp sát mặt tiền, giáp Q10

- DT: 40m2 nở hậu đẹp 4.8m, lô góc cực thoáng, không lộ giới

- Kết cấu: 1 trệt 1 lầu

- Pháp lý rõ ràng, sổ hồng xem nhà công chứng ngay.

- Giá chỉ: 5. TỶ thương lượng.

GỌI NGAY: 0354095924(Quỳnh Nhi) nghe máy 24/24."	False	False	True	hòa hảo, p7, q11	HÒA HẢO, PHƯỜNG 7, QUẬN 11	hòa hảo, p7, q11	10.7601993	106.6610169	10.7601993	106.6610169
HẺM XE HƠI - 58M2 - NGANG RỘNG - SỔ NỞ HẬU - 4 TẦNG - CHỈ 7,x TỶ	5.1	58.0	4.0	4.0	Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TP. HCM	"+ Kết cấu: 1 trệt, 2 lầu, sân thượng gồm: 4 phòng ngủ lớn, 4WC, 1 phòng bếp, 1 phòng khách, sân thượng, ban công.
+ Chủ nhà là Kiến trúc sư thiết kế và xây dựng nhà này rất đẹp và chắc chắn, có giếng trời rất thoáng mát và sáng sủa.
+ HXH đổ cửa, sạch sẽ.
+ Sổ nở hậu đồng thanh đồng thủ rất đẹp. Ngang 4.4m, nở hậu 5.2m.
+ Khu vực dân trí cao, hàng xóm thân thiện, tiện ích xung quanh đầy đủ.
+ Nhà phù hợp với khách mua ở hoặc cho thuê.
+ Sổ hồng riêng, pháp lý chuẩn, công chứng ngay
584.44/52.12 78"	False	True	True	Hẻm xe hơi	Đường Nguyễn Văn Đậu, Phường 7, Quận Bình Thạnh, TP. HCM	Hẻm xe hơi	10.8097371	106.6895281		
Nhà mới xây 3 tầng, ô tô đỗ cửa đường Nguyễn Sơn ND, 4.5 tỷ	7.8	44.0	4.0	3.0	Nguyễn Sơn, Phú Thạnh, Tân Phú	Nhà mới xây 1 trệt 2 lầu, sân thượng. Thiết kế hiện đại có 4 phòng ngủ. Hẻm xe hơi đỗ cửa. Nhà cạnh chợ, trường các cấp. Vị trí tiện đi lại các hướng, gần Bưu Cục Viettel đường Nguyễn Sơn nối dài. Nhà mới nên chỉ vào ở. Sổ hồng chính chủ lâu năm. Liên hệ xem nhà anh Võ: 0909 100 817. Không tiếp trung gian.	False	False	True	đường Nguyễn Sơn, ...	Nguyễn Sơn, Phú Thạnh, Tân Phú	đường Nguyễn Sơn, ...	10.7828917	106.6263278	21.0425147	105.8872588
Bán nhà 5 tầng 110m2 mặt đường Hai Bà Trưng, Lê Chân, Hải Phòng	4.5	110.0	6.0	5.0	Hai Bà Trưng, Lê Chân, Hải Phòng	"???? BÁN NHÀ MẶT ĐƯỜNG 5 TẦNG HAI BÀ TRƯNG, LÊ CHÂN, HẢI PHÒNG
Đây là cơ hội tuyệt vời để sở hữu một căn nhà rộng rãi, hiện đại và có vị trí đắc địa, phù hợp để sinh sống và kinh doanh.
???? LH Mrs Tâm: 0796-336-866
Thông tin căn nhà:
* Diện tích: 110m2
* Ngang: 4,2m
* Hướng: Nam
* Đường: 15m
* Vỉa hè: 5m

???? Căn nhà được xây dựng 5 tầng với thiết kế thông minh và hợp lý, tận dụng tối đa diện tích sử dụng. Bên trong căn nhà gồm có phòng khách, bếp, 6 phòng ngủ, phòng thờ và sân phơi. Đặc biệt, căn nhà đã được trang bị hố chờ thang máy, tạo điều kiện thuận lợi cho việc di chuyển trong nhà.

???? Với vị trí mặt đường Hai Bà Trưng, căn nhà thuận lợi cho việc kinh doanh và mở văn phòng công ty. Đường rộng rãi, thông thoáng, giao thông đi lại thuận tiện, thu hút được lượng lớn khách hàng và tạo điều kiện tốt để phát triển kinh doanh.

???? Giá bán: 21,5 tỷ (thỏa thuận).

???? Mọi thông tin chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng."	False	False	True	Hai Bà Trưng, Lê Chân, Hải Phòng	Hai Bà Trưng, Lê Chân, Hải Phòng	Hai Bà Trưng, Lê Chân, Hải Phòng	20.8526987	106.6779598	20.8526987	106.6779598
NHÀ PHÚ NHUẬN GIÁ GÒ VẤP - PHAN ĐĂNG LƯU - 100M2 NGANG LỚN 5.3M - NHÀ CHÍNH CHỦ LÂU NĂM - DÂN TRÍ CAO	21.5	100.0	5.0	3.0	PHAN ĐĂNG LƯU	"+ Kết cấu: 3 tầng BTCT. Gồm 5PN, 3WC, Sân thượng, phòng khách, phòng bếp.
+ Hẻm sạch sẽ , thông Đường Phan Xích Long, Đoàn Thị Điểm, xe hơi đỗ cách nhà 20m, khu toàn nhà cao tầng, an ninh,dân trí cao.
+ Xung quanh nhà cao tầng làm CHDV, 1 phòng cho thuê dao động 6-8 triệu.
+ Vị trí ngay ngã tư Phan Đăng Lưu, Phan Đình Phùng, Nguyễn Kiệm, Phan Xích Long qua Q1, Q3 chỉ 5 phút...
+ Pháp lý sạch , sổ hồng riêng, công chứng ngay.
+Call/zalo 0776614086(Phượng) xem nhà trực tiếp
1003.53.19 89"	False	True	True	Phan Đăng Lưu, Phường Phú Nhuận, Quận Phú Nhuận	PHAN ĐĂNG LƯU	Phan Đăng Lưu, Phường Phú Nhuận, Quận Phú Nhuận	10.8034532	106.6896934	10.8037171	106.6874616
NHÀ PHÚ NHUẬN GIÁ GÒ VẤP - PHAN ĐĂNG LƯU - 100M2 NGANG LỚN 5.3M - NHÀ CHÍNH CHỦ LÂU NĂM - DÂN TRÍ CAO	8.9	100.0	5.0	3.0	PHAN ĐĂNG LƯU	"+ Kết cấu: 3 tầng BTCT. Gồm 5PN, 3WC, Sân thượng, phòng khách, phòng bếp.
+ Hẻm sạch sẽ , thông Đường Phan Xích Long, Đoàn Thị Điểm, xe hơi đỗ cách nhà 20m, khu toàn nhà cao tầng, an ninh,dân trí cao.
+ Xung quanh nhà cao tầng làm CHDV, 1 phòng cho thuê dao động 6-8 triệu.
+ Vị trí ngay ngã tư Phan Đăng Lưu, Phan Đình Phùng, Nguyễn Kiệm, Phan Xích Long qua Q1, Q3 chỉ 5 phút...
+ Pháp lý sạch , sổ hồng riêng, công chứng ngay.
+Call/zalo 0776614086(Phượng) xem nhà trực tiếp
1003.53.19 89"	False	True	True	Phan Đăng Lưu, Phan Đình Phùng, Nguyễn Kiệm, Phan Xích Long	PHAN ĐĂNG LƯU	Phan Đăng Lưu, Phan Đình Phùng, Nguyễn Kiệm, Phan Xích Long	10.8034532	106.6896934	10.7992391	106.6802549
Gò Vấp, Quang Trung Phường 11, 35m2, 4 tầng chỉ 4.7 tỷ	8.9	35.0	4.0		Quang Trung	"MS 17723
* Vị trí: nhà hẻm đường Quang Trung, gần trường, chợ Hạnh Thông Tây, siêu thị, CA Quận.
* Diện tích 35m2, ngang 3.5m, dài 10m, 4 tầng gồm trệt, 2 lầu, sân thượng, phòng khách, bếp, sân để xe, ban công thoáng mát, 4 phòng ngủ. Hệ thống điện năng lượng Mặt Trời.
• Hẻm an ninh, yên tĩnh, cách mặt tiền Quang Trung chỉ vài bước chân.
• Pháp lý chuẩn, sổ hồng tại gia, mua bán sang tên nhanh trong ngày."	False	False	True	đường Quang Trung, Phường 11, Quận Gò Vấp	Quang Trung	đường Quang Trung, Phường 11, Quận Gò Vấp			10.8358112	106.6608026
Bán BIỆT THỰ LÔ GÓC 271m2 KĐT Lideco Hoài Đức, 3 mặt rộng rãi, sổ đỏ chính chủ, giá thỏa thuận!	4.7	271.0			Khu đô thị mới Lideco - Bắc Quốc lộ 32, Huyện Hoài Đức, Hà Nội	"Bán BIỆT THỰ LÔ GÓC khu đô thị Lideco, thị trấn Trạm Trôi, huyện Hoài Đức, Hà Nội.
- Số NV29.08
- Diện tích: 271m2.
Nhà vừa xây thô 5 tầng tháng 02/2023.
- Lô góc 3 mặt có vỉa hè xung quanh:
+ 1 mặt hướng vườn hoa, 1 mặt hướng trường học.
+ Nhà hướng Đông, Nam, Tây.
+ Đường trước mặt rộng 7-10m tùy vị trí.
- Sổ đỏ chính chủ.
- GIÁ THỎA THUẬN!
- Liên hệ: Chị Thoa chính chủ.
Nếu điện thoại không nghe máy, xin nhắn tin, tôi sẽ điện thoại lại. Xin cảm ơn!
- NOTE: MIỄN TRUNG GIAN."	False	False	True	Khu đô thị Lideco, thị trấn Trạm Trôi, huyện Hoài Đức, Hà Nội	Khu đô thị mới Lideco - Bắc Quốc lộ 32, Huyện Hoài Đức, Hà Nội	Khu đô thị Lideco, thị trấn Trạm Trôi, huyện Hoài Đức, Hà Nội	21.0676817	105.7116764	21.0711841	105.7131132
BÁN NHÀ KHU VÍP THÁI HÀ 25M 3 TẦNG LÔ GÓC,30M Ô TÔ TRÁNH GIÁ NHỈNH 2TỶ ĐỐNG ĐA	7.9	29.0	3.0		Thái Hà, Trung liệt,đống đa	"CỰC HIẾM - 30M Ô TÔ - PHÙ HỢP GIA ĐÌNH TRE LẬP NGHIỆP TẠI THỦ ĐÔ. Cách ô tô tránh đúng 30m, đi từ phố Thái Hà vào 50m, giao thông thuận tiện di chuyển Thái Hà thông qua Nguyễn Thuyết sang Thái Thịnh, Tây sơn…khu vực nối giữa Thanh Xuân, Đống Đa, Cầu Giấy. gần Bệnh Viện, trường học….
+ Khu vực cực hiếm nhà bán tài chính nhỏ 3 tỷ.
Thiết kế:
- Tầng 1: Để xe, phòng khách, wc.
- Tầng 2,3 Tổng 2 ngủ, wc khép kín. + Trang thiết bị nội thất cơ bản,
Sổ đỏ chính chủ, cất két sẵn sàng giao dịch.
Liên hệ xem nhà 24/7: Mrs Thu 0977786667"	True	False	True	Đường Thái Hà	Thái Hà, Trung liệt,đống đa	Đường Thái Hà	21.0129882	105.820014	21.0129882	105.820014
ĐỘC NHẤT VÔ NHỊ MẶT TIỀN QUẬN 5 - DIỆN TÍCH KHỦNG 507M²- NỞ HẬU ĐẸP.	2500000000.0	507.0		1.0	Quận 5 Hồ Chí Minh	"- Diện tích: 507m², 20m x 25.5m, nở hậu 25m. G.i.á 150 t.ỷ.
- GPXD 2 hầm 9 tầng.
- Vị trí siêu đẹp ngay TT Quận 5.
- Phù hợp kinh doanh Nhà hàng, Khách sạn, CHDV, siêu thị, building, bệnh viện, văn phòng công ty, thẩm mỹ viện, cho thuê, …
- Pháp lý: tài sản tư nhân, đất ở dân cư hiện hữu, sử dụng lâu dài, chính chủ thiện chí bán, giao dịch trong ngày."	False	True	True	Quận 5	Quận 5 Hồ Chí Minh	Quận 5	10.7540279	106.6633746	10.7540279	106.6633746
ĐỘC NHẤT VÔ NHỊ MẶT TIỀN QUẬN 5 - DIỆN TÍCH KHỦNG 507M²- NỞ HẬU ĐẸP.	150.0	507.0		1.0	Quận 5 Hồ Chí Minh	"- Diện tích: 507m², 20m x 25.5m, nở hậu 25m. G.i.á 150 t.ỷ.
- GPXD 2 hầm 9 tầng.
- Vị trí siêu đẹp ngay TT Quận 5.
- Phù hợp kinh doanh Nhà hàng, Khách sạn, CHDV, siêu thị, building, bệnh viện, văn phòng công ty, thẩm mỹ viện, cho thuê, …
- Pháp lý: tài sản tư nhân, đất ở dân cư hiện hữu, sử dụng lâu dài, chính chủ thiện chí bán, giao dịch trong ngày."	False	True	True	Quận 5	Quận 5 Hồ Chí Minh	Quận 5	10.7540279	106.6633746	10.7540279	106.6633746
HẺM Ô TÔ TRÁNH - NHÀ MỚI ĐẸP - GIÁP Q10 - 6,8 TỶ	150.0		3.0			"HẺM Ô TÔ TRÁNH - NHÀ MỚI ĐẸP - GIÁP Q10

✅ Địa chỉ: Bình Thới P14 Q11 ( DTSD: 132m2 )
✅ Kết cấu: 1 Trệt, 2 Lầu, Sân Thượng, đúc BTCT có 3PN 3WC.
✅ Xây theo phong cách hiện đại, cửa cuốn, năng lượng mặt trời, kính cường lực

☎️ Gọi ngay đi xem Nhà Đẹp này 093 888 6128 Thúy Dinh ( 翠莹 ).
⏩ Kết bạn Zalo để xem kho hàng và luôn cập nhật hàng mới nhất
---------------------
KHÔNG TIN ẢO - NHÀ THẬT HÌNH THẬT
Ms605"	False	False	True	Bình Thới, Phường 14, Quận 11	Bình Thới, Phường 14, Quận 11	Bình Thới, Phường 14, Quận 11	10.7663557	106.6480609	10.7663557	106.6480609
Đường D9 4 Tầng BTCT SÁT HXH Hoàn Công Đủ Chỉ 3Tỷ 650.	6.8	36.0	4.0	3.0	Chế Lan Viên	"Đường D9 4 Tầng BTCT SÁT HXH Hoàn Công Đủ Chỉ 3Tỷ 650.
-Nhà Xây 4 Tầng 4Phòng ngủ 3 Tollet Sân thượng trước sau.
Diện tích:4mx 9m.
LH:0931648988 Chuyên nhà phố Sài Gòn.
Nhận ký gửi mua bán nhà các khu vực. Hỗ trợ vay ngân hàng mua nhà khi khách có nhu cầu."	False	False	True	đường D9	Chế Lan Viên	đường D9			10.941166	106.7290619
BÁN NHÀ PHỐ ĐẸP - GIÁ CỰC RẺ - CHỈ CÓ DUY NHẤT 1 CĂN	3650.0	36.0				"+ Bạn đang tìm kiếm một căn nhà phố đẹp với giá cực rẻ? Hãy nhanh tay liên hệ với chúng tôi để sở hữu ngay căn nhà duy nhất Gần Phố Lê Trọng Tấn Thanh xuân!
+ Vị trí đắc địa với ô tô tránh, gần chợ và kinh doanh sầm uất. Diện tích 36m2 xây 5 tầng với mặt tiền rộng 5m.

+ Giá chỉ 6.6 tỷ (có thương lượng) - cơ hội hiếm có để sở hữu một căn nhà phố đẹp với giá cực rẻ.

+ Hãy liên hệ ngay với chúng tôi qua số điện thoại 0978683258 để biết thêm chi tiết và sở hữu ngay căn nhà này!

#BánNhàPhố #GiáRẻ #KĐTĐịnhCông #ÔTôTránh #GầnChợ #KinhDoanh"	False	False	True	Phố Lê Trọng Tấn, Thanh Xuân	Phố Lê Trọng Tấn, Thanh Xuân	Phố Lê Trọng Tấn, Thanh Xuân	20.993927	105.8314531	20.993927	105.8314531
Bán nhà Chính chủ Cách Mạng Tháng Tám Quận 3 38m2 chỉ 5 tỷ 300 triệu.	2.2	38.0				"+ Nhà 2 mặt hẻm thông thoáng.
+ Nhà vào là ở ngay.
+ Giáp các Quận 10, Quận 1, Phú Nhuận, và Tân Bình.
+ Pháp lý chuẩn, công chứng nhanh lẹ.
+ Hỗ trợ vay Bank.
Liên hệ: 0386018524 - Dũng Nhà Phố Sài Gòn xem nhà MIỄN PHÍ."	False	False	True	Cách Mạng Tháng Tám, Quận 3	Cách Mạng Tháng Tám, Quận 3	Cách Mạng Tháng Tám, Quận 3	10.7794704	106.678543	10.7794704	106.678543
Bán Gấp Nhà Mặt Tiền Hẻm Xe Tải Gò Vấp - Gần Công Viên Làng Hoa - 80M - 9Tỷ	5.3	80.0			Thành phố Hồ Chí Minh	"Chủ Gấp Bán Giảm Nhanh 2Tỷ5 - Nhà Mặt Tiền Hẻm Xe Tải Kinh Doanh Tốt - 80m Chỉ 9Tỷ
=====================================================
LH Sang 0777826387

Mô tả :
+ Nhà đang có dòng tiền cho thuê.
+ Sát mặt tiền Nguyễn Văn Khối
+ Tiện làm CHDV hoặc xây mới."	False	True	True	Nguyễn Văn Khối, Gò Vấp	Thành phố Hồ Chí Minh	Nguyễn Văn Khối, Gò Vấp	10.8230989	106.6296638	10.8429616	106.6529357
