	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
31	????Chỉ 1 tỷ 69 là sang tên ngay, có nhà hộ khẩu Tân Bình, nhà Nguyễn Bặc ngay chợ Phạm Văn Hai	1.69 tỷ	https://batdongsan.vn/chi-1-ty-69-la-sang-ten-ngay-co-nha-ho-khau-tan-binh-nha-nguyen-bac-ngay-cho-pham-van-hai-r267883	27.0	1.0	2.0	Thành phố Hồ Chí Minh	"????Chỉ 1 tỷ 69 là sang tên ngay, có nhà hộ khẩu Tân Bình, nhà Nguyễn Bặc ngay chợ Phạm Văn Hai
______________________________
- Nhà nhỏ đầy đủ công năng, 1 trệt, 1 lầu, bếp, phòng ngủ, 2 wc.
- Đi bộ ra chợ Phạm Văn Hai, bờ kè Hoàng Sa, Trường Sa,…tiện ích không thiếu gì.
- Tài chính nhỏ có nhà sổ hồng P.3, Tân Bình. Giá hời trong khu vực khó tìm căn thứ 2.
- Diện tích sử dụng 27m2, công nhận trên sổ.
Gọi ngay xem nhà 0902177052, gặp chủ thương lượng."
32	ĐƯỜNG 2 XE TẢI TRÁNH - KINH DOANH SẦM UẤT - HOA HỒNG THƠM PHỨC .	Thỏa thuận	https://batdongsan.vn/duong-2-xe-tai-tranh-kinh-doanh-sam-uat-hoa-hong-thom-phuc-r267881					"Mô tả:
-Vị trí: Đường 2 xe tải tránh,trung tâm Q.Phú Nhuận, giao thoa các tuyến huyết mạch, ngay Chợ Nguyễn Đình Chiểu, kinh doanh sầm uất.
-Kết cấu: 43m², DTSD 160m², 4 tầng, 5 phòng ngủ, 1 phòng khách, 1 bếp, 1 phòng xông hơi, 3wc, sân thượng, 4 máy lạnh, máy nước nóng năng lượng mặt trời..
-Pháp lý: sổ hồng riêng, pháp lý rõ ràng, sẵn sàng giao dịch ngay."
33	Nhà mới thiết kế hiện đại. Gò Dầu. Tân Phú. 55m2. Nhỉnh 4 Tỷ.	4.9 tỷ	https://batdongsan.vn/nha-moi-thiet-ke-hien-dai-go-dau-tan-phu-55m2-nhinh-4-ty-r267877	55.0	2.0			"+ Nhà 1 trệt 1 lầu gồm 2 PN, 2WC xây dựng Lệch tầng cực kỳ thông thoáng, hiện đại nhìn là thích ngay.
+ Sổ đẹp chính chủ 1 đời, hoàn công đủ - mua bán nhanh gọn lẹ.
+ Nhà ngay khu VIP Gò Dầu giáp ngã tư Tân Sơn Nhì Trương Vĩnh Ký.
+ Hẻm 4m xe hơi đổ cửa thoải mái, 70m ra mặt tiền."
34	BÁN NHÀ PHÚ NHUẬN NGAY SÁT CHỢ, 2 TẦNG, 28M2, 3.3 TỶ	Thỏa thuận	https://batdongsan.vn/ban-nha-phu-nhuan-ngay-sat-cho-2-tang-28m2-33-ty-r267876	28.0	2.0	2.0		"Mô tả:
Đường trước nhà: 1.8m.
Kết cấu: 1 trệt, 1 lầu, 2PN, 2WC.
Công năng: Mua sửa để ở hoặc cho thuê.
Pháp lý: Sổ hồng riêng."
35	BÁN NHÀ HẺM XE HƠI THÔNG- NỞ HẬU- VỊ TRÍ ĐẸP-GIÁ BÁN 8.5 TỶ	Thỏa thuận	https://batdongsan.vn/ban-nha-hem-xe-hoi-thong-no-hau-vi-tri-dep-gia-ban-85-ty-r267875	55.0	5.0	5.0		"Mô tả:
** Kết Cấu: 1 Trệt 2Lầu, Sân thượng, 5PN, 5WC
** Vị trí đắc địa, gần chợ, TTTM, Trường học, lưu thông về trung tâm Q1 10 phút
** Sổ sẵn két công chứng ngay."
36	Bán nhà phố 4 tầng 48m2 hướng Tây Nam đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng LH 0796-336-866	3.3 tỷ	https://batdongsan.vn/ban-nha-pho-4-tang-48m2-huong-tay-nam-do-thi-himlam-hung-vuong-hong-bang-hai-phong-lh-0796-336-866-r267873	48.0	4.0	3.0	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	"???? Bán nhà phố 4 tầng Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng????????
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Himlam, Hùng Vương, Hồng Bàng, Hải Phòng

???? Thông số:
- Diện tích: 48m2.
- Ngang: 4m.
- Hướng: Tây Nam
- Đường: 10m

???? Giá: 3,3 tỷ( TT)

???? Pháp lý rõ ràng

???? Nhà đang xây 4 tầng kiên cố, chắc chắn, thiết kế đẹp.

???? Nhà xây móng khoan nhồi, đổ móng đài, khung cột bê tông chịu lực

???? Cấu trúc: phòng khách, bếp, 4 phòng ngủ, 3 wc, phòng thờ, sân phơi

???? Nhà nằm trong khu phân lô đồng bộ, cơ sở hạ tầng đẹp

???? Dân trí cao, An ninh cực tốt

☎️ Thông tin chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “ UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"
37	TIN KHÔNG NHỈNH 2 TỶ CÓ NHÀ CỰC ĐẸP - P16 GÒ VẤP - GIÁ BÁN 2.68 TỶ	Thỏa thuận	https://batdongsan.vn/tin-khong-nhinh-2-ty-co-nha-cuc-dep-p16-go-vap-gia-ban-268-ty-r267871	21.0				"Mô tả:
????AN CƯ LẠC NGHIỆP với căn nhà đẹp lung linh đầy mơ ước công năng đầy đủ. Xách vali vào ở ngay.

????Kết cấu: Đúc 1 lầu Chuẩn 2PN 2WC nhà lót sàn, tủ âm tường, máy lạnh sạch đẹp! ( khách chỉ việc ở)

????Hẻm chỉ có mấy nhà, hàng xóm quá ư là thân thiện
????Thích hợp cho gđ nhỏ VC mới cưới
Ngay khu TT đg thông ra UBND phường 16, 3 bước ra xe hơi 50m ra MT thống nhất mà giá hạt dẻ.

????Sổ hồng chính chủ công chứng ngay"
38	Nhà đẹp, 2 tầng, 36m2, 3.9 tỷ	Thỏa thuận	https://batdongsan.vn/nha-dep-2-tang-36m2-39-ty-r267867	36.0	3.0	2.0		"NHÀ 2MT HẺM KINH DOANH, CÓ SẴN DÒNG TIỀN
Mô tả:
Đường trước nhà: 3.2m.
Kết cấu: 1 trệt, 1 lầu, 3PN, 2WC.
Công năng: Mua ở hoặc kinh doanh cho thuê. Nhà đang cho thuê.
Nội thất: Cơ bản.
Pháp lý: Sổ hồng riêng."
39	Bán nhà MT Hai Bà Trưng, DT 4,9 x 16m, kế bên chợ Tân Định. 4 lầu, HĐ thuê 80tr giá 35,9 tỷ TL	35900000 tỷ	https://batdongsan.vn/ban-nha-mt-hai-ba-trung-dt-49-x-16m-ke-ben-cho-tan-dinh-4-lau-hd-thue-80tr-gia-359-ty-tl-r267863	70.0				"- Bán nhà mặt tiền vị trí đắc địa Hai Bà Trưng, cung đường đẹp nhất, cam kết căn duy nhất giá rẻ.
- Diện tích: 4,9 x 16m.
- Kết cấu: Trệt 4 lầu.
- Giá 35,9 tỷ thương lượng.
- Vị trí siêu đắc địa, nằm trên tuyến đường thương hiệu Q1, Q. 3, Đoạn đẹp nhất kế bên chợ Tân Định, khu vực tập trung nhiều tòa nhà văn phòng, ngân hàng, spa cùng các thương hiệu thời trang.
- Pháp lý sạch, sổ hồng công chứng trong ngày.
- Giá chỉ: 35.9 tỷ.
- LH: 0948 679 191 Mr Linh chuyên bất động sản trung tâm."
40	NHÀ 3 TẦNG BTCT - GIÁ CHỈ 70TR/M2. DTCN 68M2.	Thỏa thuận	https://batdongsan.vn/nha-3-tang-btct-gia-chi-70trm2-dtcn-68m2-r267861					"Mô tả:

+ Nhà 1 trệt 2 lầu, 7PN 6WC cải tạo lại cho thuê 30tr/tháng.

+ Hẻm xe máy tránh, trước nhà sân rộng rãi gần 4m

+ Cách MT chỉ 30m, khu dân cư yên tĩnh, an ninh , tiện ích không thiếu gì."
41	Thanh khoản gấp biệt thự siêu đẹp, giá cực tốt cho anh em, sổ hồng, TP Từ Sơn	12700 tỷ	https://batdongsan.vn/thanh-khoan-gap-biet-thu-sieu-dep-gia-cuc-tot-cho-anh-em-so-hong-tp-tu-son-r267860	216.0	4.0	4.0	Khu đô thị Vsip Từ Sơn, Bắc Ninh	"Tháng 6 chủ nhà đi nước ngoài nên cần thanh khoản gấp căn biệt thự siêu đẹp, rộng rãi, khu đô thị cực kỳ tiềm năng.
+ Diện tích: 216m2
+ Diện tích xây dựng: 64m2
+ Diện tích sàn: 197m2
+ Giá: 12,x tỉ
+ Vị trí: Khu đô thị Centa Vsip TP Từ Sơn, Bắc Ninh
Nhà đã hoàn thiện thô 3 tầng và mặt ngoài, đồng bộ, sát khu công viên rộng.
Liên hệ ngay Ms Hường 0364221333 để tư vấn và hỗ trợ 24/24"
42	VỊ TRÍ ĐẸP , HẺM 5m - 50m2 - GIÁ BÁN 4 TỶ	Thỏa thuận	https://batdongsan.vn/vi-tri-dep-hem-5m-50m2-gia-ban-4-ty-r267859	50.0				"Mô tả:.
+ Hẻm xe hơi 5m
+ Diện tích: 50m2., ngang 4m , dài 12.5m
+ Giá bán: 4 tỷ còn TL
+ Kết cấu nhà Cấp 4 tiện xây mới, không lỗi phong thủy, nhà 1 đời chủ,khách xem là thích ngay.
+ Pháp lý chuẩn công chứng ngay."
43	SINCO - NHÀ CŨ C4 - DIỆN TÍCH 142 M2 - NGANG 6M, NỞ HẬU 6,1M - HẺM XE HƠI - GẦN AEON BÌNH TÂN - GIÁ RẤT MỀM CHỈ 45 TRIÊU/M2 - CHO THUÊ 13 TRIỆU/THÁNG	Thỏa thuận	https://batdongsan.vn/sinco-nha-cu-c4-dien-tich-142-m2-ngang-6m-no-hau-61m-hem-xe-hoi-gan-aeon-binh-tan-gia-rat-mem-chi-45-trieum2-cho-thue-13-trieuthang-r267858					"Mô tả:
+ Vị trí gần Aeon Bình Tân, khu kỹ thuật cao, khu dân cư Tên Lửa, khu vực phát triển rất tiềm năng, giá đất đang tăng mạnh.
+ Kết cấu nhà cũ 1 trệt, đang cho thuê phòng trọ thu nhập 13 triệu/tháng
+ Nhà cũ xác định mua đất xây mới, hoặc đầu tư mua cho thuê giữ tiền, xây phòng trọ cho thuê.
+ Giá bán 45 triệu/m2 là rất mềm.
+ Hẻm trước nhà xe hơi đậu cửa.
+ Pháp lý sạch, sổ vuông vức, sổ để nhà sẵn sàng công chứng ngay"
44	TRUNG TÂM SẦM UẤT BẬC NHẤT PHÚ NHUẬN QUA Q1 CHỈ 1 BƯỚC CHÂN 45M2 - 7.99 TỶ, 3 TẦNG BTCT - XE HƠI VÀO NHÀ	Thỏa thuận	https://batdongsan.vn/trung-tam-sam-uat-bac-nhat-phu-nhuan-qua-q1-chi-1-buoc-chan-45m2-799-ty-3-tang-btct-xe-hoi-vao-nha-r267857	45.0	4.0	3.0		"- Nhà đường Cô Bắc, Phú Nhuận, cách Phan Đình Phùng khoảng 100m, hẻm 5m đã mở rộng.
- Nhà 3 x 14m nở hậu chữ L, gồm 1 trệt 2 lầu đúc, 4 phòng ngủ đều có cửa sổ thông thoáng, 3 WC đều có máy nước nóng, 1 bồn tắm.
- Nhà mới, bố cục rất đẹp, hợp lý. Nhà gần chợ, trường học, hẻm thông ra Phan Xích Long, bờ kè Trường Sa.
- Sổ hồng chính chủ, hoàn công đủ công chứng ngay."
45	Bán nhà 4 tầng 50m2 2 mặt tiền RẺ NHẤT Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	3.1 tỷ	https://batdongsan.vn/ban-nha-4-tang-50m2-2-mat-tien-re-nhat-himlam-hung-vuong-hong-bang-hai-phong-r267856	50.0	4.0	3.0	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	"Bán nhà 4 tầng riêng độc lập đường 10m tại phường Hùng Vương, Hồng Bàng, Hải Phòng 2 mặt tiền trước sau giá rẻ nhất khu vực chỉ 3,1 tỷ
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Himlam, Hùng Vương, Hồng Bàng, Hải Phòng

???? Nhà xây 4 tầng, riêng tường, riêng móng, cọc khoan nhồi bê tông cốt thép sâu 45m, đổ móng đài, khung cột chịu lực,
???? Gần Bệnh viện, trường học, chợ ,siêu thị , vincom ...
???? Đường rộng từ 10m-30m, vỉa hè hai bên, ô tô đỗ cửa, đỗ ngày đêm, có bãi xe ô tô
???? Dtmb:50m2 x 3,5 tầng, ngang 4m,dài 12,5m
???? Hướng: Tây tứ trạch
???? Công năng gồm: phòng khách, 04 phòng ngủ, phòng ăn + bếp, phòng thờ, sân phơi, sân chơi - ban công rộng, 3 wc.
???? Ưu điểm: Nhà 2 mặt tiền trước sau, RẺ NHẤT KHU VỰC
???? Giá: 3,1 tỷ
_____????????????______
☎️ Liên hệ ngay Tâm Tít: 0796-336-866 Công ty Bán nhà Hải Phòng để biết thêm thông tin chi tiết"
46	MÃ LỘ - NHÀ 2 TẦNG, 3 PHÒNG NGỦ - CHÍNH CHỦ MỘT ĐỜI CHƯA QUA ĐẦU TƯ - 49 M2 - GIÁ TỐT 4,8 TỶ	Thỏa thuận	https://batdongsan.vn/ma-lo-nha-2-tang-3-phong-ngu-chinh-chu-mot-doi-chua-qua-dau-tu-49-m2-gia-tot-48-ty-r267855		3.0	2.0		"Mô tả:
- Vị trí trung tâm, thông qua đường Nguyễn Hữu Cầu, cách bệnh viện Q1 100m…
- Nhà 1 trệt 1 lầu, gồm có 3PN, 2WC.
- Pháp lý sạch, sổ hồng vuông vức, hoàn công đủ. công chứng ngay."
47	QUANG TRUNG - HẺM XE HƠI KHÔNG CÓ CĂN RẺ THỨ 2 90TR/M2 - NHÀ 2 TẦNG NGANG GẦN 4M NỞ HẬU VUÔNG ĐẸP - 54 M2 - GIA RẺ 4,9 TỶ	Thỏa thuận	https://batdongsan.vn/quang-trung-hem-xe-hoi-khong-co-can-re-thu-2-90trm2-nha-2-tang-ngang-gan-4m-no-hau-vuong-dep-54-m2-gia-re-49-ty-r267854	54.0	3.0	3.0		"Mô tả:
- Nhà xây chắc chắn, đúc BTCT trệt lầu, có 3 PN, 3WC
- DT: 54m2, ngang 3,8m nở hậu 3,9m, dài 14m
- Hẻm trước nhà 4m, khu an ninh
- Hẻm xe hơi, Giá 90tr/m2, chưa tính kết cấu là rẻ.
- Sổ vuông đẹp, hoàn công đầy đủ, hiện đang trong ngân hàng."
48	Nhà mới tặng nội thất. Bình Tân. 4 tầng BTCT. HXH. Nhỉnh 4 Tỷ.	4.4 tỷ	https://batdongsan.vn/nha-moi-tang-noi-that-binh-tan-4-tang-btct-hxh-nhinh-4-ty-r267852	47.0	4.0			"+ Hẻm 5m sạch sẽ - an ninh - dân trí cao - xe hơi vào ngủ trong nhà.
+ Sổ đẹp vuông vức - ngang 4 dài 12 hoàn công 4 tầng đầy đủ.
+ Nhà 4 tầng BTCT gồm 4 PN, 3 WC, Sân thượng, giếng trời cực kỳ thoáng mát. Phù hợp gia đình đông người.
+ Pháp lý chuẩn, công chứng nhanh."
49	BÁN GẤP CỐNG LỞ TÂN BÌNH HÀNG HIẾM CHO ĐẦU TƯ, 65M2 NGANG 5M, GIÁ CHỈ NHỈNH 5 TỶ	5.5 tỷ	https://batdongsan.vn/ban-gap-cong-lo-tan-binh-hang-hiem-cho-dau-tu-65m2-ngang-5m-gia-chi-nhinh-5-ty-r267849	65.0			CỐNG LỠ, TÂN BÌNH	"Mô tả:

+ Kết cấu: trệt, 1 lầu. Tổng 3 phòng ngủ, 3wc, ban công.
+ Hẻm 3m an ninh, cách 20m là ra hẻm xe hơi.
+ Khu dân trí cao, an ninh yên tĩnh.
+ Gia chủ hiền lành, thiện chí bán.
+ Sổ vuông A4, pháp lý chuẩn, công chứng nhanh.
Cần thông tin thêm liên hệ: 0354095924"
50	Bán nhà Khương Trung Thanh Xuân 37m2 x 5T chỉ hơn 4 tỷ	4.1 tỷ	https://batdongsan.vn/ban-nha-khuong-trung-thanh-xuan-37m2-x-5t-chi-hon-4-ty-r267846	37.0	3.0	4.0		"- Cần bán gấp căn nhà trong ngõ 345 đường Khương Trung Thanh Xuân Hà Nội
- diện tích 37m2 mặt tiền 6m
- Vị trí nhiều khách tìm, ngõ nông, cách phố vài chục mét
- Khu vực trung tâm Thanh Xuân điện đường trường trạm, chợ búa tiện ích ngập tràn
- Gần đường vành đai 2.5 đang hoàn thiện, đón đầu tương lai
- Thiết kế 5 tầng:
+ Tầng 1: phòng khách, bếp, vệ sinh
+ Tầng 234: phòng ngủ, vs khép kín
+ Tầng 5: phòng thờ rộng, sân phơi
+ phòng nào cũng có ban công, thoáng sáng vô cùng
- sổ đỏ chính chủ vuông vắn
- giá thương lượng: 4,1 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"
51	Bán nhà Đê La Thành Nhỏ Đống Đa 26m2 x 4T chỉ hơn 3 tỷ	3.35 tỷ	https://batdongsan.vn/ban-nha-de-la-thanh-nho-dong-da-26m2-x-4t-chi-hon-3-ty-r267845	26.0	3.0	3.0		"- Cần bán gấp căn nhà trong ngõ 314 đường Đê La Thành Nhỏ Đống Đa Hà Nội
- diện tích 26m2 mặt tiền 4m
+ Nhà vị trí đẹp, ngõ 314 thông bàn cờ sang ngõ 318 Đê La Thành nhỏ, cách đường đê đúng 1 nhà, vài bước chân ra phố Xã Đàn, kinh doanh sầm uất, tiện ích không thiếu gì.
+ Vị trí phù hợp vừa ở vừa kinh doanh nhỏ: Spa, Nail, tóc mi móng, may mặc, quán nước,…
+ Diện tích xây dựng tầng 1 là 22m, từ tầng 2 ra 26m, lên tầng 2 phòng rộng, thoáng. Khách xem trong ăn điểm ngay lập tức.
- Ngõ trước nhà xe SH quay đầu thoải mái, ba gác phóng, không đối cửa nhà khác, rộng thoáng.
- Thiết kế cơ bản mỗi tầng 1 phòng & 1 VS, sạch đẹp vào ở luôn.
- Tầng 1: Khách , WC
- Tầng 2: Bếp , Ngủ , WC
- Tầng 3: 01 Ngủ Rộng + WC
- Tầng 4: Thờ , Ngủ nhỏ, Sân phơi
- Chủ thiện chí bán, bao giấy tờ sang tên sổ đỏ, cực kỳ hợp tác, chỉ chờ giao dịch.
- giá thương lượng: 3,35 tỷ
Liên hệ- MR MẠNH MẶT NGÕ 0367549898- MUA BÁN KI GỬI NHÀ ĐẤT HÀ NỘI"
52	Bán Nhà Đẹp Ngã Tư Sở. Quận Đống Đa, oto 7 chỗ vào nhà, Kinh Doanh. 46m X5 tầng. MT4m.	10 tỷ	https://batdongsan.vn/ban-nha-dep-nga-tu-so-quan-dong-da-oto-7-cho-vao-nha-kinh-doanh-46m-x5-tang-mt4m-r267843	46.0	4.0	4.0	Đống Đa	"+ Cần bán gấp nhà Quận Đống Đa, nhà mới đẹp sẵn về ở. Oto vào nhà. kinh doanh. khu vực víp quận đống đa. dân cư đông đúc văn minh, đường trước nhà rộng dãi. oto tải đỗ cửa. ngõ thông khắp nơi.
+ DT 46m x5 tầng. MT4m. giá chào 10 tỷ (Thương lượng Mạnh). nhà xây dựng khung cột chắc chắn. nhà đẹp long lanh nội thất đầy đủ. khách chỉ việc đến ở và tận hưởng cuộc sống
+ Tiện ích bạt ngàn như : Chợ, Siêu Thị, Ngân Hàng, Trường học các cấp 1 và 2. ĐH Thủy Lợi, ĐH Công Đoàn...
+ Sổ đỏ chính chủ, pháp lý chuẩn.
Liên hệ trực tiếp E Vũ 0333040265. Xem nhà và Gặp Chính chủ
(miễn trung gian)."
53	CHỦ NGỘP, ÂU CƠ TÂN BÌNH HXT NHÀ MỚI Ở LIỀN,KHÔNG QUY HOẠCH LỘ GIỚI GIẢM GẦN 2 TỶ CHỈ CÒN 5.3 TỶ	5.3 tỷ	https://batdongsan.vn/chu-ngop-au-co-tan-binh-hxt-nha-moi-o-lienkhong-quy-hoach-lo-gioi-giam-gan-2-ty-chi-con-53-ty-r267842	40.0			ÂU CƠ, TÂN BÌNH	"Mô tả:
- Vị trí: Mặt tiền hẻm 8m Kinh doanh đỉnh.
- Hẻm xe tải bao rộng, thông tứ tung
- Diện tích: 40m2 công nhận đủ
- Kết cấu: 1 trệt 2 lầu BTCT, 4PN, 4WC, Nhà mới ở ngay.
- Kinh doanh đỉnh, dòng tiền tự khai thác 70tr/th.
- Pháp lý: Sổ hồng chính chủ, không lộ giới, quy hoạch.
Cần thông tin thêm liên hệ: 0354095924."
54	THÁI HÀ ĐỐNG ĐA - Ô TÔ - TẶNG FULL NỘI THẤT - KHU VỰC YÊN TĨNH DÂN TRÍ TỐT - SĐCC 4 TỶ	Thỏa thuận	https://batdongsan.vn/thai-ha-dong-da-o-to-tang-full-noi-that-khu-vuc-yen-tinh-dan-tri-tot-sdcc-4-ty-r267841					"THÁI HÀ ĐỐNG ĐA - Ô TÔ - TẶNG FULL NỘI THẤT - KHU VỰC YÊN TĨNH DÂN TRÍ TỐT - SỔ ĐỎ CHÍNH CHỦ
- DT: 35m2 x 5Tầng.
- Giá Hơn 4Tỷ ( Có Thương Lượng )
Mô Tả :
+ Tầng 1 : phòng khách, bếp, vệ sinh.
+ Tầng 2.3.4 : mỗi tầng 1phòng ngủ khép kín.
+ Tầng 5 : phòng thờ, sân phơi.
+ Nhà được xây dựng chắc chắn, không gian sống thoáng mát, ngõ thông đi lại thuận tiện, khu vực dân trí cao, an sinh, tiện ích không thiếu gì.
Liên hệ: Mr. Phong
Hotline 0975733136 - Zalo, SMS, Gọi trực tiếp
????????????MIỄN PHÍ XEM NHÀ - ĐẶT TÂM TRƯỚC TIỀN????????????"
55	Ô Tô Quay Đầu Trước Nhà, Đỗ Cửa 24/7, Gần Phố, Khu Phân Lô – Hoàng Hoa Thám – 5.5 Tỷ	5.5 tỷ	https://batdongsan.vn/o-to-quay-dau-truoc-nha-do-cua-247-gan-pho-khu-phan-lo-hoang-hoa-tham-55-ty-r267839	33.0	3.0	4.0		"Ô Tô Quay Đầu Trước Nhà, Đỗ Cửa 24/7, Gần Phố, Khu Phân Lô – Hoàng Hoa Thám – 5.5 Tỷ
Nhà dân xây đẹp chắc chắn, đẹp, ô tô đỗ cửa ngày đêm, trước nhà sân chơi, thoáng mát.
Nhà thiết kế đầy đủ công năng, 3 PN, sân phơi, khách, bếp đầy đủ.
Giao thông thuận tiện, gần cách phố Hoàng Hoa Thám 10m, xung quanh tiện ích nhiều, bệnh viện, trường học,…
Sổ đỏ chính chủ vuông vắn – 5.5 Tỷ
LH: 0825420555"
56	BÁN NHÀ HXH NGAY TKTQ, BÌNH TÂN - NHÀ ĐẸP 4 LẦU, 4PN - 65M2 SỔ VUÔNG - CHỈ 5 TỶ TL	5000000 tỷ	https://batdongsan.vn/ban-nha-hxh-ngay-tktq-binh-tan-nha-dep-4-lau-4pn-65m2-so-vuong-chi-5-ty-tl-r267838	65.0	4.0	4.0	Đường số 7 phường Bình Hưng Hòa	"Mô tả:
???? Diện tích: 65m2 ( 5x13 ) hoàn công đủ.
???? Kết cấu: 1 trệt 2 lầu ST, mái trum trồng cây.
???? Thiết kế lệch tầng rất rộng, thoáng, gồm 4 phòng ngủ khép kín.
???? Hẻm xe hơi vào nhà, khu vự toàn biệt thự, an ninh dân trí cao.
???? Sổ vuông, pháp lý chuẩn, công chứng ngay.
=================================
☎️ LH: 0354.29.9320 Anh Tú ( Zalo )"
57	Tân Bình Bàu Cát Ô tô rẻ đẹp ở ngay Vip Đồng Đen	Thỏa thuận	https://batdongsan.vn/tan-binh-bau-cat-o-to-re-dep-o-ngay-vip-dong-den-r267837	70.0	5.0	5.0	Lý Thường Kiệt	"Phường 12
Chính chủ cần Bán gấp nhà Mặt tiền Khu Vip Bàu Cát thông Đồng Đen giá rẻ
+ Kết cấu nhà 1 trệt 3 lầu sân thượng.
+ Chính chủ xây tâm huyết để ở nên rất chắc chắn và đẹp.
+ Đường ô tô thông thuận tiện di chuyển quận Trung tâm
+ Pháp lý chuẩn, sổ vuông.
Alo Zalo Thủy Tân Bình: 0906313233 _ 0918882287"
58	Nhà 3 tầng mặt tiền hẻm kinh doanh Ni Sư Huỳnh Liên. 4.95 tỷ	4.95 tỷ	https://batdongsan.vn/nha-3-tang-mat-tien-hem-kinh-doanh-ni-su-huynh-lien-495-ty-r267832	38.0	3.0	3.0	Ni Sư Huỳnh Liên, P.10, Tân Bình	Bán nhà hẻm xe hơi tiện ở kinh doanh. Nhà xây trệt 1 lững 1 lầu, gồm 3 phòng chính, 3 WC. Gia đình để lại nội thất máy lạnh, tủ, giường,.. như hình. Nhà mới, đẹp, hẻm thông thoáng 2 góc rộng rãi, để xe hơi bên nào cũng tiện. Nhà thích hợp ở vừa kinh doanh đa ngành. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian.
59	Nhà 3 tầng đúc BTCT, Phan Văn Trị, chỉ 4.1 tỷ	41000 tỷ	https://batdongsan.vn/nha-3-tang-duc-btct-phan-van-tri-chi-41-ty-r267831	38.0	2.0	3.0	Bình Thanh, Hồ Chí Minh	"- Phan Văn Trị, Phường 11, Quận Bình Thạnh.
- DT 38m2/45m2 (3mx14mx3tầng)
- Giá 4.1 tỷ thương lượng
- Kết cấu: 1 trệt, 2 lầu, mái đúc BTCT có sân thượng trước.
- Gồm : 2 PN, 3 WC, bếp, phòng khách.
- Vị trí: Nằm ngay trung tâm Sài Gòn, gần Chợ, Trường học các cấp, Uỷ ban nhân dân Quận, chỉ với 5 phút chạy xe ra sân bay Tân Sơn Nhất.
- Hẻm trước nhà 3m, cách mặt tiền Phạm Văn Đồng 1 căn.
- Pháp lý: Chuẩn, Sổ hồng công chứng 1p30s."
60	Bán nhà 2 tầng đường Phạm Tu ven biển Mỹ Khê, Sơn Trà, Đà Nẵng.	6.1 tỷ	https://batdongsan.vn/ban-nha-2-tang-duong-pham-tu-ven-bien-my-khe-son-tra-da-nang-r267828	68.0	3.0	2.0	Phạm Tu, Sơn Trà, Đà Nẵng.	"-Bán nhà 2 tầng đường Phạm Tu ven biển Mỹ Khê, Sơn Trà, Đà Nẵng.
-Nhà gồm:
+Tầng 1: sân để xe + phòng khách + toilet + bếp.
+Tầng 2: 3 phòng ngủ + phòng thờ + sân thượng + sân phơi.
-Diện tích đất 68m2 ngang 5m dài 14m, hướng đông, đường 5.5m vỉa hè 3m. Nhà có nội thất đầy đủ.
-Gía bán: 6.1 tỷ thương lượng.
-Liên hệ: 0934888243 xem nhà."
