Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
bán nhà mặt tiền nguyễn phan chánh -kqh vỹ dạ	6.9	https://batdongsan.vn/ban-nha-mat-tien-nguyen-phan-chanh-kqh-vy-da-r253617	121.0				"bán nhà mặt tiền nguyễn phan chánh -kqh vỹ dạ ????????
✅ diện tích: 121 m2 ( 5,5 m x 22 m )
✅ hướng: nam mát mẻ
✅ pháp lý: sổ hồng chính chủ
???? nhà đẹp cao cấp xây dựng tâm huyết, chắc chắn. công năng sử dụng đầy đủ, tiện ích xung quanh đông vui sầm uất, khu vực an ninh tốt,…
???? cả đất cả nhà khu vực này giá quá tốt chỉ duy nhất 1 căn thích hợp đầu tư hay kinh doanh đều tốt,..
????giá: 6,9 tỷ - thương lượng chính chủ
☎️ hotline/zalo: 0799191152 gặp em văn để được hỗ trợ xem nhà và chốt cọc sớm nhất."	False	False	True	True	1.0	đường Nguyễn Phan Chánh, Khu quy hoạch Vỹ Dạ	đường Nguyễn Phan Chánh, Khu quy hoạch Vỹ Dạ	đường Nguyễn Phan Chánh, Khu quy hoạch Vỹ Dạ	121.0
bán nhà mặt tiền cái tắc dự án long thạnh central point	1.4	https://batdongsan.vn/ban-nha-mat-tien-cai-tac-du-an-long-thanh-central-point-r253616	140.0	2.0	2.0	850 QL1A, xã Long Thạnh, huyện Phụng Hiệp, tỉnh Hậu Giang, Việt Nam	"-nhà 1 trệt 1 lầu thiết kế hiện đại
-diện tích sử dụng: 140m2
-diện tích đất: 90m2
-nhà mặt tiền quốc lộ 1a
-có 8 tiện ích nội khu và hơn 30 tiện ích nội khu
-nơi đây cũng là nơi thích hợp để đầu tư khi đây là kdc và kcn
-không gian sống thoải mái."	False	False	True	True	2.0	quốc lộ 1a, Cái Tắc, Dự án Long Thạnh Central Point	850 QL1A, xã Long Thạnh, huyện Phụng Hiệp, tỉnh Hậu Giang, Việt Nam	quốc lộ 1a, Cái Tắc, Dự án Long Thạnh Central Point	280.0
cần bán căn nhà hẻm đường phạm hữu lầu, p.phú mỹ, 38.5m2	1.55	https://batdongsan.vn/can-ban-can-nha-hem-duong-pham-huu-lau-pphu-my-385m2-r253615	38.0	2.0	2.0		"bán nhà hẻm đường phạm hữu lầu, phường phú mỹ, quận 7
dt 38.5m2 (3.5x11)
1 trệt, 1 lầu, 2pn, 2wc
tiện ích quanh nhà: gần trung tâm dạy nghề, ngân hàng, các cửa hàng tiện lợi,...
nhà mới, an ninh, đông đúc dân cư, thuận tiện qua lại giữa các vùng.
sổ hồng đầy đủ, có thể sang tên ngay.
liên hệ ngay để biết thêm thông tin chi tiết.
giá bán 1.55 tỷ"	False	False	True	False	2.0	hẻm đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7	hẻm đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7	hẻm đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7	76.0
24 tỷ vnd - bán nhà mặt tiền đường nguyễn du, phường 9, tp đà lạt	24.0	https://batdongsan.vn/24-ty-vnd-ban-nha-mat-tien-duong-nguyen-du-phuong-9-tp-da-lat-r253607	207.0	6.0	6.0	mặt tiền đường Nguyễn Du, phường 9, thành phố Đà Lạt	"24 tỷ vnd - bán nhà mặt tiền đường nguyễn du, phường 9, tp đà lạt

+ vị trí: mặt tiền đường nguyễn du, phường 9, thành phố đà lạt
+ diện tích: 207,58m²
+ ngang 8,1m
+ pháp lý: sổ riêng xây dựng
+ kết cấu: 1 trệt, 2 lầu, 1 áp mái gồm phòng khách, 2 phòng bếp, 6 phòng ngủ, 6 toilet, sân để xe, mặt bằng rộng
+ đường: nhựa chính nguyễn du, lộ giới 16m
+ hướng: tây bắc
+ hai mặt tiền đường
+ khu dân cư an ninh
+ gần trường học, chợ, xung quanh nhiều biệt thự, quán ăn - nhà hàng…
+ phù hợp kinh doanh, cho thuê, cải tạo homestay, đầu tư, xây dựng khách sạn…
+ kẹt tiền cần bán gấp giảm từ 28 tỷ còn 24 tỷ

liên hệ 0948446670 gặp đan"	False	False	True	True	3.0	đường Nguyễn Du, Phường 9, Thành phố Đà Lạt	mặt tiền đường Nguyễn Du, phường 9, thành phố Đà Lạt	đường Nguyễn Du, Phường 9, Thành phố Đà Lạt	621.0
nhà 4 tầng quận 10 - ô tô đỗ cửa - ngang hơn 5m - 11.9 tỷ	11.9	https://batdongsan.vn/nha-4-tang-quan-10-o-to-do-cua-ngang-hon-5m-119-ty-r253603	68.0	5.0	4.0	Hòa Hảo, Phường 5, Quận 10, TPHCM	"+ hòa hảo, phường 5, quận 10.
+ diện tích: 68m2 (5.3 x 13)
+ nhà 4 tầng gồm 1 trệt, 1 lửng, 2 lầu, 5pn, 4wc, ban công lớn.
+ hẻm ô tô đỗ cửa, vị trí ngay trung tâm quận 10, kinh doanh mua bán sầm uất ngày đêm.
+ nhà ngay khu ẩm thực nguyễn tri phương, ngã tư thành thái, ubnd quận 10.
+ giá: 11.9 tỷ (thương lượng).
+ liên hệ mr nhân 0779988718 (zalo) xem nhà trực tiếp.
* hỗ trợ tìm nhà miễn phí theo nhu cầu khách hàng."	True	False	True	False	4.0	phường 5, Quận 10	Hòa Hảo, Phường 5, Quận 10, TPHCM	phường 5, Quận 10	272.0
nhà cấp 4 khu vực chợ bình chiểu-hiệp bình chánh-thủ đức.	5.8	https://batdongsan.vn/nha-cap-4-khu-vuc-cho-binh-chieu-hiep-binh-chanh-thu-duc-r253601	90.0				"chủ bán căn nhà cấp 4-hẻm xe tải.
ngay chợ bình triệu-hiệp bình chánh-thủ đức
khu vực đông dân cư, đầy đủ tiện ích, chợ, siêu thị, trường học, bệnh viện...gần cầu bình lợi -phạm văn đồng, tiện di chuyển vào quận 1, vào trung tâm, qua gò vấp, bình thạnh..."	False	False	True	False	1.0	Chợ Bình Chiểu, Hiệp Bình Chánh, Thủ Đức	Chợ Bình Chiểu, Hiệp Bình Chánh, Thủ Đức	Chợ Bình Chiểu, Hiệp Bình Chánh, Thủ Đức	90.0
chính chủ cần bán nhà 1 trệt 2 lầu ngay đường phạm văn đồng phường hiệp bình chánh thủ đức	7.8	https://batdongsan.vn/chinh-chu-can-ban-nha-1-tret-2-lau-ngay-duong-pham-van-dong-phuong-hiep-binh-chanh-thu-duc-r253600	68.0				"nhà đẹp 1 trệt 2 lầu cho khách có tài chính khá.
diện tích: 4x17 - công nhận 67m2. nhà có 3pn-4wc.

vị trí nhà thuộc khu phân lô không dính quy hoạch, không lộ giới, hẻm trải nhựa sạch sẽ thông thoáng, dân cư văn minh lịch sự.
tiện ích đầy đủ, gần chợ, tttm gigamall...thuận tiện di chuyển quận 1, gò vấp, bình thạnh, dĩ an thuận an..."	False	False	True	False	3.0	đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức	đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức	đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức	204.0
bán nhà âu cơ-tây hồ 37m ô tô-kinh doanh tầm 3.9 tỷ 0865775442	3.9	https://batdongsan.vn/ban-nha-au-co-tay-ho-37m-o-to-kinh-doanh-tam-39-ty-0865775442-r253588	37.0	3.0	2.0	Nhật Tân - Tây Hồ - Hà Nội	"+ nhà đường âu cơ thuộc phường nhật tân 3 tầng cầu thang giữa phù hợp với các gia đình nhỏ, ngõ ô tô qua nhà, cạnh nhà có bãi gửi xe, kinh doanh nhỏ tốt.
+ nhà cách phố âu cơ vài m, ngõ thông các ngả, gần tiểu học nhật tân, chợ, đường đê âu cơ đang tiến hành mở rộng tương lai giá trị còn tăng nhiều.
+ khu vực hàng xóm hiền lành, an ninh tốt, nhà gần ubnd phường.
+ sổ đỏ chính chủ, vào việc ngay.
+ liên hệ 0865775442 đăng ánh chuyên bđs tây hồ. tư vấn, hỗ trợ giải đáp các thủ tục về chuyển nhượng bđs."	True	False	True	False	3.0	đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ	Nhật Tân - Tây Hồ - Hà Nội	đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ	111.0
thanh khoản giấp nhà tại ngọc khách – nhà mới ở luôn .	7.0	https://batdongsan.vn/thanh-khoan-giap-nha-tai-ngoc-khach-nha-moi-o-luon-r253586	60.0				"thanh khoản giấp nhà tại ngọc khách – nhà mới ở luôn .
- nhà mới đẹp về ở ngay.
-dt 45m2 x 5 tầng với mt 4m
- thiết kế hiện đại 4 phòng ngủ rộng .
- nội thất nhập khẩu.
- gần trường học các cấp, gần chợ.
- sổ đỏ chính chủ.
liên hệ: n.v.t.sơn 0334286887"	False	False	True	False	5.0	Ngọc Khách	Ngọc Khách	Ngọc Khách	300.0
cần bán nhà đất khu dân cư quốc việt 2	1.4	https://batdongsan.vn/can-ban-nha-dat-khu-dan-cu-quoc-viet-2-r253581	140.0	2.0	2.0	850 QL1A, xã Long Thạnh, huyện Phụng Hiệp, tỉnh Hậu Giang, Việt Nam	"- nhà đất 1 trệt 1 lầu
- diện tích đất : 90m2
- diện tích sử dụng : 140m2
- vị trí cập ql1a thuận tiện di chuyển
- có 8 tiện ích nội khu và hơn 30 tiện ích ngoại khu
- giá cả hợp ý có nhiều ưu đãi.
- nơi đầu tư kinh doanh hợp lý khi gần khu công nghiệp tân phú thạnh."	False	False	True	False	2.0	khu dân cư Quốc Việt 2	850 QL1A, xã Long Thạnh, huyện Phụng Hiệp, tỉnh Hậu Giang, Việt Nam	khu dân cư Quốc Việt 2	280.0
bán nhà 64m2 1 trệt 1 lầu, kdc trí trức cổng sau pouchen ( p. hóa an )	30.9	https://batdongsan.vn/ban-nha-64m2-1-tret-1-lau-kdc-tri-truc-cong-sau-pouchen-p-hoa-an-r253580	64.0	3.0	2.0	1	"bán nhà 1 trệt 1 lầu kdc cổng sau pouchen ( p. hoá an )
+ đường 6m thông bàn cờ, điện nước âm, khu dân cư trí thức, nhà lầu biệt thự bao quanh
+ nhà thiết kế có: phòng khách, 3 phòng ngủ, 2wc , bếp, sân đậu xe
+ diện tích: ( 4 x 16 ) 64m2
+ pháp lí: shr thổ cư 100%
+ giá: 3,09 tỷ
+ liên hệ: ( h6 )
tất cả các căn nhà mai bán pháp lí đều rõ ràng sẽ tư vấn cho anh/chị thương lượng giá cả và tìm cho anh/chị một căn nhà phù hợp anh/chị có quan tâm thì liên lạc với mai nhé"	False	False	False	False	2.0	khu đô thị trí thức cổng sau pouchen, Phường Hoá An	1	khu đô thị trí thức cổng sau pouchen, Phường Hoá An	128.0
bán gấp! nhà 40m mới koong ngũ hiệp oto đỗ cửa giá chỉ 2.4 tỷ	2.4	https://batdongsan.vn/ban-gap-nha-40m-moi-koong-ngu-hiep-oto-do-cua-gia-chi-24-ty-r253575	40.0				"+ nằm vị trí đắc địa, sắp qh công viên, sân cỏ nhân tạo, gần hồ, bãi gửi xe ngày đêm, cách trung tâm thanh trì 1km, bệnh viện nội tiết chưa đến 2km.
+ xung quanh trường học c1,c2 ngũ hiệp, trường c3 ngọc hồi, chợ ngay đầu ngõ, tiện ích không thiếu thứ gì.
+ ngõ nông rộng, sạch, thoáng, oto đỗ cửa.
+ nhà 40m, thiết kế 3pn, sân phơi đầy đủ công năng, nhà mới hoàn thiện khách chỉ việc sách vali về ở ngay.
+ khu vực an ninh cao, hàng xóm thân thiện.
+ sổ đỏ vuông vắn, sẵn sàng giao dịch.
+ giá: 2.4 tỷ ( có thương lượng )
tư vấn mua bán bds: gọi ngay em hiếu 0975596463."	True	False	True	False	1.0	đường Koong Ngũ Hiệp	đường Koong Ngũ Hiệp	đường Koong Ngũ Hiệp	40.0
khu dân cư quốc việt 2	1.4	https://batdongsan.vn/khu-dan-cu-quoc-viet-2-r253574	90.0	2.0	2.0	Quốc lộ 1A, Long Thạnh, Phụng Hiệp, Hậu Giang,	"????bao tiền 1 'mớ' đất đai?????
???? khu dân cư quốc việt 2 ????
khu đô thị được thiết kế theo lối cấu trúc hiện đại.
???? nhà mới đã hoàn công với thiết kế nhà hiện đại: 2 phòng ngủ, 2 toilet, 1 phòng khách, 1 bếp, nhà kho, sân trước sân sau.
????hệ thống kênh rạch xanh mát.
????nằm trên trục chính giao thương miền tây.
???? diện tích: 70-90 m2
???? diện tích sử dụng: 120-140 m2.
????với 8 tiện ích nội khu và hơn 30 tiện ích ngoại khu.
???? giá: 1,4 tỷ.
☎️liên hệ: 0357400743 (cẩm tiên)"	False	False	True	False	1.0	khu dân cư quốc việt 2	Quốc lộ 1A, Long Thạnh, Phụng Hiệp, Hậu Giang,	khu dân cư quốc việt 2	90.0
(cực hiếm) thanh am - long biên 32m full tiện ích giá 2.47 tỷ.	2.47	https://batdongsan.vn/cuc-hiem-thanh-am-long-bien-32m-full-tien-ich-gia-247-ty-r253573	32.0			Hà Nội	"(cực hiếm) thanh am - long biên 32m full tiện ích giá 2.47 tỷ.

- vị trí đẹp full tiện ích.
- giao thông đi lại thuận tiện, gần chợ, nhà văn hóa . tiện ích xung quanh không thiếu gì từ trường học1,2 ., bệnh viện, chợ, khu vui chơi, tttm big c…
- sang phố cực gần, gần cầu đuống, cầu đông trù , vĩnh tuy ..
- giá 2.47 tỷ có thương lượng.
-sổ đỏ đẹp, sẵn sàng giao dịch.
liên hệ e tư 0901721685 để được gặp chủ xem nhà."	False	False	True	False	1.0	Thanh Am, Quận Long Biên	Hà Nội	Thanh Am, Quận Long Biên	32.0
3.5 tỷ - nhà đỉnh nguyễn khang - cho thuê ra tiền - chính giữa cầu giấy - 30m2 - 5 tầng	3.5	https://batdongsan.vn/35-ty-nha-dinh-nguyen-khang-cho-thue-ra-tien-chinh-giua-cau-giay-30m2-5-tang-r253569	30.0	4.4	5.0	Ngõ 315	"siêu gần mặt phố - sổ đỏ hoa hậu - sh quay đầu 360° - nhà cực chắc chắn

mô tả:
+ ngõ cực thông thoáng, thông ra 3 bên mặt đường lớn ( nguyễn khang, yên hòa, hoa bằng), ba gác đỗ cửa tránh nhau ầm ầm. 30m ra phố oto tránh giao thông vô cùng thuận tiện
+ đường trước nhà siêu rộng thoáng. sh tha hồ quay đầu. vài giây là ra khu vực tiện ích: chợ dân sinh, hàng quán cửa tiệm. khu vực vui chơi giải trí ngập tràn
+ siêu gần các đại học lớn: đại học ngoại thương, học viện ngoại giao, học viện thanh thiếu niên. thích hợp cho bố mẹ mua cho con ở. các trung tâm thương mại lớn: vincom nguyễn chí thanh, lotte tower
+ nhà chủ xây cực chắc chắn, tâm huyết, thích hợp vào ở luôn. có thể cho thuê, 1 tháng ra tiền ko dưới 10tr
+ siêu yên tĩnh, an sinh cực đỉnh, dân trí cao, hàng xóm tốt bụng thân thiện
thiết kế:
- tầng 1: sân để xe, phòng khách, bếp, wc
- tầng 2,3,4: mỗi tầng 1 phòng ngủ + wc
- tầng 5: phòng thờ, phòng giặt, sân phơi
sổ đỏ chính chủ, sẵn sàng giao dịch"	True	False	True	True	4.2	đường Nguyễn Khang, Quận Cầu Giấy	Ngõ 315	đường Nguyễn Khang, Quận Cầu Giấy	126.0
bán nhà phố bùi xương trạch,phân lô 36m2x5t,10m ra ô tô,nhà đẹp ở ngay,giá 4.75 tỷ 0969945393	4.75	https://batdongsan.vn/ban-nha-pho-bui-xuong-trachphan-lo-36m2x5t10m-ra-o-tonha-dep-o-ngaygia-475-ty-0969945393-r253568	36.0	4.4			"mô tả:
nhà đẹp - hiện đại
+ nhà xây mới rất đẹp và hiện đại.
+ đường trước nhà rộng rãi, cách ôtô chỉ 10m.
+ thiết kế :
- tầng 1 : phòng khách - bếp - wc.
- tầng 2,3: mỗi tầng 2 phòng ngủ - wc.
- tầng 4 : phòng thờ - sân phơi.
- sổ đỏ chính chủ,pháp lí sạch,sẵn sàng giao dịch.
liên hệ a tuyên 0969945393 để được tư vấn và xem nhà miễn phí."	True	False	False	False	4.8	phố Bùi Xương Trạch	phố Bùi Xương Trạch	phố Bùi Xương Trạch	172.79999999999998
nhà hiếm đặng văn ngữ, 41m2, 4 tầng, 4 phòng ngủ, chỉ 4.1 tỷ.	4.1	https://batdongsan.vn/nha-hiem-dang-van-ngu-41m2-4-tang-4-phong-ngu-chi-41-ty-r253561	41.0			Đặng Văn Ngữ, -Dự án-	"nhà hiếm đặng văn ngữ, 41m2, 4 tầng, 4 phòng ngủ, chỉ 4.1 tỷ.
- vị trí hiếm nhà bán, ngõ trước nhà rất rộng. ôtô sát nhà, cách phố chỉ 20m, hồ đắc di cách 80m, ngõ thông khắp ngả, gần nhiều trường học các cấp, hàng xóm thân thiện, dân trí cao, tiện ích xung quanh bạt ngàn.
- diện tích 41m2, xây 4 tầng kiên cố chắc chắn, 4 phòng ngủ, công năng đầy đủ, khách chỉ cần sơn sửa nhẹ là đẹp lung linh.
- sổ đỏ chính chủ, sẵn sàng giao dịch.
- giá cực tốt chỉ 4.1 tỷ (có gia lộc cho khách)
- liên hệ mr.giang - chuyên thổ cư hà nội.
- hotline 24/7: 0989825722 (tư vấn 100% miễn phí, nhiệt tình, uy tín)"	True	False	True	False	4.0	đặng Văn Ngữ	Đặng Văn Ngữ, -Dự án-	đặng Văn Ngữ	164.0
nhà rộng an ninh đường lê văn huân, cạnh ga t3 chỉ 9.5 tỷ	9.5	https://batdongsan.vn/nha-rong-an-ninh-duong-le-van-huan-canh-ga-t3-chi-95-ty-r253559	131.0	2.0	2.0	Lê Văn Huân, P.13, Tân Bình	"nhà hiện 1 trệt 1 lầu, 2 phòng ngủ vệ sinh khép kín, 2 sân trước sau. khu vực an ninh và dân trí. nhà gần ga t3 chuẩn bị triển khai, giá trị khu vực sẽ tăng lên gấp nhiều lần.
vị trí gần etown cộng hòa, trường học các cấp.., tiện ích không thiếu gì. sổ đẹp chính chủ. hẻm sạch sẽ, thông thoáng. nhà tiện ở vừa mở văn phòng công ty, cho thuê.. liên hệ anh võ ngọc: 0905 077 280. không tiếp trung gian."	False	False	True	False	2.0	đường Lê Văn Huân	Lê Văn Huân, P.13, Tân Bình	đường Lê Văn Huân	262.0
cực hiếm ! bán nhà nguỵ như kon tum, ôtô đỗ cửa, 30m2, 6 tầng, chỉ 6.6 tỷ.	6.6	https://batdongsan.vn/cuc-hiem-ban-nha-nguy-nhu-kon-tum-oto-do-cua-30m2-6-tang-chi-66-ty-r253558	30.0	3.0		Nhân Chính	"- vị trí trung tâm quận thanh xuân, khu phân lô vip rất hiếm nhà bán, cách mặt phố ngụy như kon tum 30m, ngõ ô tô tránh. xung quanh rất nhiều văn phòng, công ty lớn nhỏ, gần nhiều trường học, công viên đa dạng, dân trí cao, an ninh đảm bảo.
- nhà xây dựng btct chắc chắn, thoáng mát, diện tích 30m2, 6 tầng, mặt tiền 3.2m, 3 phòng ngủ, đầy đủ công năng.
+ sổ đỏ chính chủ, giao dịch ngay.
+ giá tốt chỉ 6.6 tỷ ( có thương lượng )
- liên hệ mr thắng - chuyên thổ cư hà nội.
hotline 24/7: 0971578077 (tư vấn 100% miễn phí, nhiệt tình, uy tín)"	True	False	True	False	6.0	ngụy Như Kon Tum, Quận Thanh Xuân	Nhân Chính	ngụy Như Kon Tum, Quận Thanh Xuân	180.0
siêu đẹp ! bán nhà trương định ,hai bà trung dt 62m2 x3t, mt 5,4m, giá 6,7 tỷ.	6.7	https://batdongsan.vn/sieu-dep-ban-nha-truong-dinh-hai-ba-trung-dt-62m2-x3t-mt-54m-gia-67-ty-r253556	62.0	3.0	3.0		"- diện tích rộng, gần phố. penhose mặt đất.
- nhà đẹp long lanh, cực kì sang chảnh nội thất sang xịn mịn. vào nhà trong ngõ mà cứ như vào biệt thự vùng ngoại ô. tặng toàn bộ nội thất cho khách. chỉ việc xách va ly đến ở.
- nhà khung cột bê tông chắc chắn.
+ tầng 1: phòng khách, 1 bếp, sân để xe riêng, vệ sinh.
+ tầng 2: 2 phòng ngủ, sân, vệ sinh.
+ tầng 3: phòng thờ, 1 phòng ngủ, sân phơi
- sổ đỏ chính chủ
giá : 6,7 tỷ
liên hệ : 0975706768"	False	False	False	False	3.0	đường Trường Định, Phường Hai Bà Trưng	đường Trường Định, Phường Hai Bà Trưng	đường Trường Định, Phường Hai Bà Trưng	186.0
bán nhà 3 tầng hxh quang trung 44m giá chỉ 4 tỷ 3 - không có căn thứ 2	4.3	https://batdongsan.vn/ban-nha-3-tang-hxh-quang-trung-44m-gia-chi-4-ty-3-khong-co-can-thu-2-r253555	44.0	3.0	3.0	Quang Trung, phường 8, Gò Vấp	"nhà rẻ hiếm, bao cả quận không có căn thứ 2, phù hợp mua ở kết hợp kinh doanh bán hàng online,

- nhà chính chủ chưa qua kinh doanh bán
- diện tích 44m, 3 tầng
- hẻm xe hơi thông
- sổ hồng, pháp lý chuẩn, công chứng trong ngày
- vị trí đẹp, bao ngập nước, giao thông thuận tiện

giá chỉ 4 tỷ 3, rẻ quá trời rẻ
gọi ngay 0825-519-011 , gọi nhanh kẻo mất lượt"	True	False	False	False	3.0	HXH Quang Trung	Quang Trung, phường 8, Gò Vấp	HXH Quang Trung	132.0
