	Address1	Latitude	Longitude
371	TÂN THỚI NHẤT - q12	108.292.885	1.066.143.944
372	TÂN THỚI HIỆP - q12	108.603.672	1.066.438.673
373	đường Nguyễn Văn Trỗi, quận Phú Nhuận	107.958.681	1.066.750.014
374	Biên Hòa	109.574.128	1.068.426.871
375	Ngân - thổ cư Đống Đa hà nội	210.180.725	1.058.299.495
376	Đặng Văn Ngữ, Đống Đa	210.099.889	1.058.311.823
377	TĐC Thượng Thanh, Long Biên, Hà Nội	2.107.003	105.896.926
378	Tầng 5, Tòa nhà Silver Sea Tower - 47 Ba Cu, Phường 1, Thành phố Vũng Tàu	10.350.301	1.070.771.056
379	thạnh phú	99.481.665	10.650.538
380	đường 12m	148.172.963	1.089.547.223
381	Ngõ phân lô, Phường HUYỔNG THÚC KHÁNG	22.083.613	112.014.685
382	phố Hoàng Cầu, khu Vip, quận Đống Đa	210.164.782	1.058.227.056
383	Đê La Thành, Phường Đống Đa	210.237.416	1.058.174.236
384	 Hoàng Hoa Thám, Quận Ba Đình	210.419.911	1.058.205.621
385	Nguyễn Hữu Cảnh, KQH Đại học Huế	164.469.895	1.076.080.548
386	đường Phạm Văn Hai, Phường 4, Quận Tân Bình	107.945.549	1.066.632.715
387	Bình Long Phú Thạnh Tân Phú	107.797.955	1.066.203.829
388	Bình Long Phú Thạnh Tân Phú	107.797.955	1.066.203.829
389	Phố Lụa Hà Đông	209.804.689	1.057.751.333
390	Tứ Liên	210.695.076	1.058.378.366
391	Tứ Liên	210.695.076	1.058.378.366
392	Văn Phú, Hà Đông	209.619.409	1.057.685.991
393	Vạn Phúc, Hà Đông	209.786.876	105.771.796
394	Lý Thánh Tông Hiệp Tân Tân Phú	107.668.763	1.066.274.134
395	Bạch Mai, Hai Bà Trưng, Hà Nội	210.008.143	1.058.517.814
396	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	210.055.267	1.057.791.327
397	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	210.055.267	1.057.791.327
398	Khương Trung, Quận Thanh Xuân	209.971.504	1.058.216.911
399	Phan Đình Giót, Quận Thanh Xuân	209.911.117	1.058.393.981
400	Lạc Long Quân - Tây Hồ	210.641.803	105.809.786
401	đường ô tô, Phường Tân Phong	107.217.656	1.067.161.328
402	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
403	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	210.055.267	1.057.791.327
404	Tây Sơn, Đống Đa	210.082.189	1.058.237.382
405	Lai Xá, Kim Chung, Hoài Đức, Hà Nội	210.651.094	1.057.160.469
406	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
407	đường phố cổ Hoàn Kiếm	21.034.059	1.058.506.368
408	18 An Tôn Phường 5 Thành Phố Đà Lạt Lâm Đồng	119.399.807	1.084.179.034
409	Quang Trung, Phường 8, Quận Gò Vấp	108.388.835	1.066.488.544
410	Quang Trung, Phường 8, Quận Gò Vấp	108.388.835	1.066.488.544
411	đường Nguyễn Văn Lượng, Phường 16, Quận Gò Vấp	108.386.609	1.066.690.736
412	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
413	Hẻm 20 đường số 4 phường linh tây tp.thủ đức	10.854.248	1.067.529.054
414	Đồng Đa, Hà Nội	210.180.725	1.058.299.495
415	TRUNG CHÁNH	108.683.571	1.066.059.239
416	HIỆP THÀNH	108.825.023	1.066.379.724
417	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
418	Đỗ Xuân Hợp , Phước Long B, Tp. Thủ Đức	108.150.123	1.067.748.598
419	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
420	đường nội bộ, đối diện công ty bonchen	20.979.868	1.057.439.194
421	Phan Đăng Lưu, Phường 7, Quận Phú Nhuận	108.035.449	106.688.791
422	La Phù - Hoài Đức - Hà Nội	209.809.737	1.057.321.831
423	Đường Số 10, Phường Linh Xuân, Quận Thủ Đức, TP HCM	108.764.193	1.067.733.063
424	đường Nguyên Hồng, quận Ba Đình	210.252.909	1.058.115.425
425	na		
426	Mỹ Gia Vĩnh Thái, Nha Trang, Khánh Hoà	122.353.019	1.091.693.187
427	Đường Cầu Kinh	107.540.092	1.065.827.321
428	đường số 4, khu công nghiệp Tân Tạo	107.411.353	1.065.965.813
429	Đội Cấn, Đội Cấn, Ba Đình, Hà Nội	210.378.985	1.058.080.111
430	Hẻm xe hơi, đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh	108.110.484	1.067.137.928
431	đường số 6B, khu Tên Lửa	107.478.829	1.066.118.492
432	đường số 16, khu Tên Lửa	107.478.829	1.066.118.492
433	Lê Đình Cẩn, Tân Tạo, Bình Tân	107.595.829	106.599.273
434	Lạc Long, Quận Tân Bình	107.794.947	1.066.498.878
435	Ngõ phố Hoàng Hoa Thám, Phường Bà Đình	200.926.177	1.058.789.403
436	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
437	Ni Sư Huỳnh Liên, P.10, Tân Bình	107.836.014	1.066.474.124
438	hẻm xe hơi thông đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107.668.701	1.066.096.908
439	Quan Nhân		
440	Hẻm xe hơi thông đường Mã Lò, Quận Bình Tân	107.728.591	1.066.018.083
441	Ngõ 35, số nhà 51C, đường Lê Đức Thọ	210.320.937	1.057.698.201
442	Nguyễn chí thanh, kp12, dương đông, phú quốc, kiên giang	10.220.027	1.039.794.999
443	đường Phạm Nhữ Tăng, Phường 4, Quận 8	10.737.658	1.066.769.621
444	đường Phạm Nhữ Tăng, Phường 4, Quận 8	10.737.658	1.066.769.621
445	đường 3/2, phường 14, quận 10	107.656.334	1.066.631.892
446	Hẻm xe hơi, đường Đất Mới, Phường Bình Trị Đông, Quận Bình Tân, TP. Hồ Chí Minh	107.668.701	1.066.096.908
447	Đường tam châu phường tam bình tp.thủ đức	108.678.038	1.067.445.156
448	Đặng Văn Bin , Trường Thọ	108.439.717	106.762.358
449	đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107.667.203	1.066.133.357
450	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
451	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
452	Ngõ rộng, mặt phố Kim Hoa, mặt phố Xã Đàn	210.129.017	1.058.355.017
453	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
454	Đỗ Xuân Hợp, Phước Long B	108.150.123	1.067.748.598
455	sedan		
456	đường 38, khu Tên lửa	107.478.829	1.066.118.492
457	đường số 3, khu Tên Lửa, Quận Bình Tân	107.557.614	1.066.126.331
458	Ngọc Thuỵ, Long Biên	210.588.582	1.058.583.873
459	Dã Tượng, Nha Trang, Khánh Hoà	122.172.344	1.092.001.536
460	đường số 12, khu Tên Lửa	107.478.829	1.066.118.492
461	mặt phố Lê Đức Thọ	210.297.668	1.057.690.511
462	Mặt Tiền Khủng, Vị Trí Đẹp		
463	Bắc Hải	214.811.199	10.912.008
464	KQH Hương Sơ	164.338.667	1.075.912.115
465	Nguyễn Xí, Phường 13, Quận Bình Thạnh	108.200.411	1.067.039.308
466	Đoàn Quang Dung, Trâu Quỳ, Gia Lâm, Hà Nội	210.120.044	1.059.447.359
467	False		
468	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
469	Q12		
470	HXH Trường Chinh, Phường 12, Quận Tân Bình	107.953.648	1.066.487.196
471	Đặng Văn Bi, Thủ Đức	108.439.717	106.762.358
472	Đặng Văn Bi, Trường Thọ, Thủ Đức	108.439.717	106.762.358
473	đường Ba Tháng Hai, Phường 11, Quận 10	107.738.655	1.066.777.412
474	Lê Văn Thọ, Phường 8, Quận Gò Vấp	108.412.988	1.066.572.124
475	Phan Văn Trị, Phường 5, Quận Gò Vấp	108.256.696	1.066.900.101
476	Q12		
477	Phú Mỹ An, Huế	164.626.113	1.076.153.514
478	Nguyễn Hồng Đào, Quận Tân Bình	107.937.408	1.066.423.863
479	Đường Số 44	107.360.333	1.066.251.465
480	Liên Khu 4-5, Bình Hưng Hòa B, Bình Tân	107.990.466	1.065.896.462
481	Tân Sơn Nhì, Tân Phú	107.997.882	106.630.604
482	Long Biên	210.186.765	105.884.813
483	Nguyễn Văn Khối	108.429.616	1.066.529.357
484	Đường tỉnh lộ 43 Phường bình chiểu TP thủ đức	108.667.917	1.067.339.255
485	174 Tam Trinh, Quận Hoàng Mai	209.675.095	1.058.676.776
486	Nguyễn Hùng Đạo, Quận Tân Bình	108.014.659	1.066.525.974
487	Huỳnh Thị Hai, Quận 12	108.674.107	1.066.276.534
488	Tống phước phổ		
489	Lý Thường Kiệt, Quận 11	107.674.134	1.066.589.754
490	đường Nguyễn Sơn, Gia Thuỵ, Quận Long Biên	210.455.138	1.058.808.854
491	Khu Đô Thị OASIS 2, Quận Thuận An, Bình Dương	109.399.412	106.728.199
492	(Unknown), Âu Phú		
493	Tân Kỳ Tân Quý, Bình Hưng Hòa, Bình Tân	107.923.076	1.066.063.938
494	Đường 21 Phường Bình Chiểu TP.Thủ Đức	108.797.416	1.067.310.013
495	Hồng Tiến - Bồ Đề, Long Biên	21.039.005	1.058.756.334
496	Nguyễn Văn Trỗi, phường 15, Bình Thạnh	107.958.681	1.066.750.014
497	Nguyễn Văn Trỗi, phường 15, Bình Thạnh	107.958.681	1.066.750.014
498	Đường Tỉnh Lộ 43 Phường Bình Chiểu TP.Thủ Đức	108.667.917	1.067.339.255
499	Đường số 21 Phường Bình Chiểu TP.Thủ Đức	108.797.739	1.067.318.063
500	Đội Cấn, Đội Cấn, Ba Đình, Hà Nội, -Dự án-	210.378.985	1.058.080.111
501	Đường số 4 Phường Bình Chiểu TP.Thủ Đức	1.087.579	1.067.229.308
502	21 Lò Đúc, Lò Đúc	210.180.643	1.058.555.775
503	Đường Láng, Quận Đống Đa	21.014.156	1.058.065.054
504	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
505	Lửa, Tên Lửa		
506	Võng Thị, Bưởi, Tây Hồ, Hà Nội	210.516.835	1.058.112.908
507	Võng Thị, Bưởi, Tây Hồ, Hà Nội	210.516.835	1.058.112.908
508	Đường số 6 Phường Linh Tây TP-Thủ Đức	10.859.594	1.067.544.265
509	Phú Diễn, Bắc Từ Liêm< , Nội	21.047.768	1.057.615.252
510	Nguyễn Thị Tồn, Phường Bủu Hoà, Quận Rafael	109.318.693	1.068.095.841
511	Lê Văn Thọ	108.455.819	1.066.570.168
512	đường số 44, Tân Tạo, Bình Tân	107.527.275	106.600.254
513	đường số 44, Tân Tạo, Bình Tân, Quận 12	107.527.275	106.600.254
514	Mặt phố TT Trâu Quỳ, Quận Gia Lâm	210.078.386	1.059.376.756
515	Ngân - thổ cư Đống Đa hà nội	210.180.725	1.058.299.495
516	Đường Số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.405.308	1.067.248.418
517	Lê Cơ, An Dương Vương, Võ Văn Kiệt, Kinh Dương Vương	107.266.014	1.066.202.294
518	TÂN CHÁNH HIỆP- q12	10.866.797	1.066.261.831
519	TÂN THỚI HIỆP - q12	108.603.672	1.066.438.673
520	TÂN CHÁNH HIỆP- q12	10.866.797	1.066.261.831
521	Đường Số 18		
522	Bàu Cát, Phường 12, Quận Tân Bình	107.910.616	1.066.454.997
523	đường Bàu Cát, Phường 12, Quận Tân Bình	107.910.616	1.066.454.997
524	Ngân - thổ cư Đống Đa hà nội	210.180.725	1.058.299.495
525	Bàu Cát, PhƯỜng 12, Quận Tân Bình	107.910.616	1.066.454.997
526	Bàu Cát, Phường 12, Quận Tân Bình	107.910.616	1.066.454.997
527	Lạc Long Quân, Xuân La, Tây Hồ	210.603.981	1.058.090.381
528	False		
529	đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú	107.777.803	1.066.289.321
530	đường Nguyễn Văn Cừ	107.593.479	1.066.840.928
531	đường Lê Văn Sỹ, Nguyễn Văn Trỗi, Trần Huy Liệu	107.942.789	1.066.778.682
532	ngõ văn hương	210.240.516	1.058.343.155
533	Mai Thị Lựu, Phường Đa Kao, Quận 1	107.911.633	1.066.991.494
534	hẻm Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh	108.061.552	1.067.072.486
535	đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh	10.807.912	1.066.888.124
536	đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh	10.807.912	1.066.888.124
537	Đường tỉnh lộ 43.Phường Bình Chiểu. TP Thủ Đức	108.667.917	1.067.339.255
538	Hẻm xe tải, trung tâm Gò Vấp	108.386.779	1.066.652.904
539	đường số 29, khu Tên Lửa	107.557.614	1.066.126.331
540	 Quốc Lộ 20	115.311.212	1.078.685.714
541	Từ Liêm	210.034.608	1.057.703.287
542	phố Ngô Gia Tự	210.656.791	1.058.980.147
543	Hà Nội	210.277.644	1.058.341.598
544	Hà Nội	210.277.644	1.058.341.598
545	24/ Đường Ngô Chí Quốc.Phường Bình Chiểu TP-Thủ Đức	108.770.931	1.067.263.379
546	phố Lê Văn Thiêm, phường Nhân Chính, quận Thanh Xuân, Hà Nội	2.100.088	1.058.037.575
547	Hòa Bình, Quận Tân Phú	107.701.883	1.066.319.717
548	Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội, -- Dự án --	210.329.168	1.058.455.428
549	ngõ Quan Nhân	210.034.012	1.058.110.263
550	ngõ Quan Nhân	210.034.012	1.058.110.263
551	Nguyễn Văn Khối, Phường 9, Quận Gò Vấp	108.434.536	1.066.511.637
552	đường Minh Mạng, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng	160.154.484	1.082.531.842
553	Đình Phong Phú, Tăng Nhơn Phú B, Tp. Thủ Đức	108.369.642	1.067.814.925
554	Trần Phú, Văn Quán, Hà Đông	209.799.246	1.057.873.752
555	đường số 7, Khu Tên Lề		
556	đường Lý Thường Kiệt, Quận 11	107.739.582	1.066.570.975
557	Kinh Doanh Lý Thường Kiệt, Quận 11, Phường 2	107.674.134	1.066.589.754
558	Chợ Vồ, Hà Đông	20.972.242	1.057.760.128
559	Xuân Đỉnh, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội, -Dự án-	210.739.704	105.790.872
560	Lê Văn Thọ	108.455.819	1.066.570.168
561	đường số 4, khu Tên Lửa	107.478.829	1.066.118.492
562	đường số 4, khu Tên Lửa	107.478.829	1.066.118.492
563	TP. Vũng Tàu	104.113.797	107.136.224
564	Biên hòa	109.574.128	1.068.426.871
565	đường Thái Hà, phường Đống Đa	210.129.882	105.820.014
566	26/1/3		
567	Hẻm 80 đường Ngô Chí Quốc Phường Bình Chiểu TP-Thủ Đức	108.780.404	1.067.249.692
568	thạnh phú	99.481.665	10.650.538
569	Hoa Sữa, Phường 17, Quận Phú Nhuận	107.981.287	1.066.913.581
570	Hoa Đào, Phường 2, Quận Tân Phú	107.982.517	1.066.861.648
571	HIỆP THÀNH - q12	108.825.023	1.066.379.724
572	Phố Kim Mã, Quận Ba Đình	21.030.533	1.058.172.308
573	Hoa Cúc, Phường 7, Quận Phú Nhuận	107.986.191	106.688.851
574	Phạm Văn Đồng, Phường 1, Quận Gò Vấp	10.818.439	1.066.877.809
575	Nguyễn Đình Chiểu, Phường 2, Quận 3	107.684.189	1.066.805.551
576	Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận	107.917.429	1.066.748.587
577	Mã Lò, Bình Trị Đông A, Bình Tân	107.683.072	1.066.031.065
578	Tân Phú, Tân Sơn Nhì	107.997.882	106.630.604
579	Khu đô thị Vsip Từ Sơn, Bắc Ninh	210.785.932	1.059.684.556
580	Nguyễn Đình Chính, Phường 11, Phú Nhuận	107.929.975	1.066.733.494
581	Khu đô thị Vsip Từ Sơn, Bắc Ninh	210.785.932	1.059.684.556
582	Hẻm 49. Đường số 47 Phường Hiệp Bình Chánh TP.Thủ Đức	108.250.728	1.067.209.057
583	Đường Tân Quý	10.798.451	1.066.196.579
584	Hương Lộ 3, Bình Hưng Hòa, Bình Tân	107.987.166	1.066.125.495
585	CMT8, Phường 5, Quận Tân Bình	107.882.254	1.066.621.693
586	Nguyễn Văn Lượng	107.434.224	1.066.346.829
587	Hồ Đầm Tròn, Ngõ 135 Đội Cấn, Giang Văn Minh, Trung tâm Q. Ba Đình	210.361.483	1.058.282.177
588	Hồ Đầm Tròn, Ngõ 135 Đội Cấn, Giang Văn Minh, Trung tâm Q. Ba Đình	210.361.483	1.058.282.177
589	Lê Đức Thọ		
590	58 Tạ Quang Bửu	107.432.117	1.066.833.978
591	Ngõ Quỳnh	210.017.544	1.058.552.438
592	Ngô Thì Nhậm		
593	đường Khu VÍP Bàu Cát, Phường 11, Quận Tân Bình	107.914.594	1.066.447.157
594	Bùi văn hòa	109.193.736	1.068.832.112
595	Bạch Mai, Hai Bà Trưng	210.008.143	1.058.517.814
596	Ngõ Tựu Liệt	209.551.938	1.058.363.687
597	Vô Nghi		
598	Tô Hiệu, Lê Chân, Hải Phòng	208.508.055	1.066.789.703
599	Đường số 588 Phường Phước Long A TP.Thủ Đức	108.276.038	1.067.610.687
600	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
601	đường Thống Nhất, Phường 16, Quận Gò Vấp	108.456.188	1.066.647.941
602	nguyen van khoi. go vap	108.429.616	1.066.529.357
603	Ni Sư Huỳnh Liên, P.10, Tân Bình	107.836.014	1.066.474.124
604	đường Khương Trung, Quận Thanh Xuân	209.968.809	1.058.179.701
605	Đống Đa, Hà Nội	210.180.725	1.058.299.495
606	Kim Giang	209.828.413	1.058.121.513
607	Long Thành	107.782.801	1.069.447.146
608	phố Kim Ngưu, quận Hai Bà Trưng	210.026.587	1.058.617.634
609	Hương Lộ 2, Bình Trị Đông, Bình Tân	107.695.049	10.661.276
610	Thống Nhất, Phường 11, Quận Gò Vấp	108.394.408	1.066.653.068
611	Hẻm 7m, Lý Thường Kiệt, Quận 10, Phường 8, Tân Bình	107.805.759	1.066.540.273
612	Võ Văn Ngân, Linh Chiểu, Thủ Đức	108.507.175	1.067.644.224
613	Lê Văn Việt, Tăng Nhơn Phú A, Quận 9, Thủ Đức	108.495.783	106.810.518
614	Q12		
615	Q12		
616	TÂN CHÁNH HIỆP	10.866.797	1.066.261.831
617	đường Y tế kỹ thuật cao, P. Bình Trị Đông B, Bình Tân, HCM	107.731.906	1.066.784.833
618	đường Y tế kỹ thuật cao, P. Bình Trị Đông B, Bình Tân, HCM	107.731.906	1.066.784.833
619	ĐƯỜNG LÊ VĂN THỌ, P.11, GÒ VẤP	108.420.297	1.066.571.573
620	Đường Bùi Thị Xuân, An Hải Tây, Sơn Trà, Đà Nẵng	160.539.111	1.082.354.662
621	Thị trấn Nhơn Hòa - huyện Chư Pưh - Tỉnh Gia Lai	135.517.242	1.080.835.783
622	Khu vực An Ninh, Hàng Xóm Thân Thiện, quốc lộ 22 và Quốc Lộ 1A 1km, trung tâm Thành Phố	16.394.065	107.570.791
623	Khu đô thị Five Star Mỹ Đình, Phố người Hàn Quốc	210.256.221	1.057.677.817
624	Đường Nam Hòa, Phường Phước Long A, Q9	108.265.841	1.067.619.652
625	đường Nguyễn Xiển, Phường Trường Thạnh, Quận 9	108.364.557	1.068.415.369
626	Đường Nguyễn Văn Cừ, Phường Gia Thụy, Quận Long Biên, Hà Nội, Dự án	210.495.394	1.058.834.124
627	Trương Định, Bạch Mai	210.008.143	1.058.517.814
628	Thạch Bàn- Long Biên	210.216.695	1.059.141.793
629	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
630	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
631	21.32		
632	Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú	108.011.535	1.066.183.755
633	Nguyễn Trãi, Hà Đông, HN	209.699.557	1.057.798.664
634	Hoàng Hoa Thám, Ba Đình, Hà Nội,	210.419.911	1.058.205.621
635	Khương Đình, Thanh Xuân	209.887.356	1.058.187.558
636	Quận Hoàng Mai, Hà Nội	209.836.984	1.058.636.257
637	Quận Hoàng Mai, Hà Nội	209.836.984	1.058.636.257
638	đường Ba Đình, Phường Giang Văn Minh, Quận Ba Đình	210.337.815	1.058.140.539
639	Cổ Linh, Tư Đình, Long Biên	210.292.418	1.058.855.831
640	Hương Lộ 2, Bình Trị Đông A, Bình Tân	107.664.092	1.066.003.259
641	thong nhat.go vap	10.843.074	1.066.646.448
642	thong nhat.go vap	10.843.074	1.066.646.448
643	Đường Số 3	108.095.396	1.066.039.432
644	Xuân Đỉnh. Bắc Từ Liêm. Hà Nội	210.739.704	105.790.872
645	Thụy Khuê, Ba Đình, Hà Nội	21.046.133	1.058.246.266
646	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
647	PHỐ VĂN CAO	208.360.456	1.067.011.665
648	ĐÀO TẤN		
649	ĐÀO TẤN		
650	Phường Đội Cấn, Quận Ba Đình, Hà Nội	210.353.362	1.058.238.927
651	Phường Đội Cấn, Quận Ba Đình, Hà Nội	210.353.362	1.058.238.927
652	Phường Đội Cấn, Quận Ba Đình, Hà Nội	210.353.362	1.058.238.927
653	Phạm Văn Chiêu	108.501.221	1.066.524.088
654	Phường Đội Cấn, Quận Ba Đình, Hà Nội	210.353.362	1.058.238.927
655	NGỌC HÀ - HÀNG XÓM LĂNG BÁC	210.368.973	1.058.346.667
656	Hàng Xanh, Bình Thạnh	108.009.239	1.067.099.166
657	đường lớn, Ngô Chí Quốc, Bình Chiểu	108.825.488	1.067.211.209
658	đường 1C, khu Tên Lửa	107.478.829	1.066.118.492
659	Hà Nội	210.277.644	1.058.341.598
660	Hà Nội	210.277.644	1.058.341.598
661	đường Dương Văn Bé, ngõ, Phường Hai Bà Trưng	209.965.754	1.058.739.138
662	Ngõ 71, Hoàng Văn Thái, Khương Trung, Thanh Xuân	209.953.723	1.058.271.016
663	Đường Số 8, Phường Trường Thọ, Quận Thủ Đức, TP HCM	108.454.196	1.067.584.063
664	Phố Bạch Mai, Quận Hai Bà Trưng	210.021.807	1.058.508.154
665	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
666	False		
667	đường Thống Nhất, Phường 11, Quận Gò Vấp	108.394.408	1.066.653.068
668	Đường Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TP. HCM	107.917.429	1.066.748.587
669	đường Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh	10.807.912	1.066.888.124
670	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
671	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
